timestamps,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT
1533222560,854.21246,792.5641,799.011,840.9158,1155.6044
1533222561,775.2381,795.38464,790.9524,794.17584,753.47986
1533222561,724.0659,796.5934,792.96704,752.674,531.06226
1533222561,750.65936,796.99634,795.78754,749.0476,537.50916
1533222561,831.6484,798.20514,791.3553,784.90845,728.49817
1533222561,857.03296,801.02563,790.9524,821.5751,939.2308
1533222561,774.83514,793.7729,788.93774,794.57874,983.1502
1533222561,724.4689,793.36993,790.14655,753.0769,882.8205
1533222561,751.06226,801.02563,788.93774,753.0769,677.326
1533222561,821.5751,800.6227,784.90845,793.36993,786.9231
1533222561,868.71796,800.2198,790.14655,832.0513,1025.8608
1533222561,813.5165,800.6227,796.1905,809.0842,952.1245
1533222561,738.1685,799.81683,795.78754,763.5531,661.2088
1533222561,744.61536,799.011,793.7729,760.32965,592.3077
1533222561,820.7692,794.57874,794.17584,796.99634,768.7912
1533222561,866.7033,799.41394,797.8022,844.1392,911.02563
1533222561,816.7399,802.6374,799.011,829.6337,850.989
1533222561,749.85345,798.20514,800.2198,777.6557,722.0513
1533222561,748.24176,797.8022,803.0403,770,855.0183
1533222561,810.293,803.0403,800.6227,800.6227,886.8498
1533222561,872.3443,807.47253,798.60803,835.6777,844.5421
1533222561,836.08057,803.44324,798.60803,829.6337,909.41394
1533222561,754.68866,799.81683,797.3993,786.52014,842.1245
1533222561,740.989,799.011,796.99634,764.35895,645.09155
1533222561,804.65204,795.38464,796.1905,791.75824,651.13556
1533222561,878.3883,796.1905,797.3993,842.9304,850.58606
1533222561,859.85345,800.6227,798.60803,841.7216,938.8278
1533222561,777.6557,807.0696,797.3993,789.34064,710.3663
1533222561,745.82416,802.23444,798.20514,761.9414,527.03296
1533222561,792.1612,792.96704,797.3993,785.7143,746.63007
1533222561,859.0476,797.3993,794.9817,827.2161,1103.6263
1533222561,851.39197,804.65204,792.96704,827.619,984.35895
1533222561,779.2674,805.8608,794.57874,788.1319,697.8755
1533222561,745.42126,803.0403,795.78754,758.315,649.12085
1533222561,785.7143,801.4286,793.36993,773.22345,723.663
1533222561,857.8388,805.4579,793.36993,818.3516,841.7216
1533222561,855.82416,805.4579,796.5934,834.0659,906.99634
1533222561,774.83514,800.2198,794.9817,789.7436,812.3077
1533222561,731.31866,796.99634,792.96704,750.65936,660
1533222561,770.80585,797.3993,794.9817,761.53845,651.13556
1533222561,853.8095,799.011,794.9817,810.696,770.40295
1533222561,871.53845,797.3993,794.17584,843.73627,1144.3224
1533222561,799.81683,797.3993,794.57874,803.8461,1113.6996
1533222561,745.42126,797.8022,792.1612,753.8828,655.56775
1533222561,765.56775,793.7729,786.52014,756.30035,578.60803
1533222561,843.3333,791.3553,785.7143,802.6374,920.293
1533222561,869.92676,799.011,788.93774,830.4396,958.5714
1533222561,794.57874,801.4286,789.7436,790.9524,748.6447
1533222561,729.304,796.99634,788.1319,744.21246,628.1685
1533222561,743.4066,796.5934,784.90845,746.63007,605.6044
1533222561,817.5458,798.20514,787.326,787.72894,706.337
1533222561,863.47986,804.65204,786.9231,821.5751,836.4835
1533222561,814.3223,807.47253,790.14655,798.20514,824.7985
1533222561,743.4066,801.8315,791.3553,757.9121,721.6484
1533222561,733.3333,795.78754,786.9231,754.68866,693.44324
1533222561,801.8315,791.3553,785.7143,782.8938,819.15753
1533222561,864.68866,792.5641,784.10254,822.7839,1021.8315
1533222561,818.7546,796.99634,786.1172,814.3223,1166.8865
1533222561,740.58606,804.2491,788.5348,759.5238,840.5128
1533222561,732.1245,799.81683,787.72894,742.6007,590.696
1533222561,796.1905,790.14655,784.90845,774.0293,733.3333
1533222561,856.2271,795.38464,783.69965,820.7692,890.07324
1533222561,828.4249,806.26373,790.14655,822.381,868.315
1533222561,759.12085,798.20514,795.38464,781.28204,685.78754
1533222561,738.97437,794.57874,796.5934,767.5824,624.1392
1533222561,799.011,796.5934,797.3993,794.17584,783.2967
1533222561,862.674,793.7729,799.41394,833.663,1006.52014
1533222561,829.2308,802.23444,801.8315,824.3956,972.674
1533222561,750.2564,802.6374,798.60803,786.52014,976.7033
1533222561,727.28937,802.23444,798.20514,767.1795,887.6557
1533222561,786.9231,804.2491,799.41394,780.4762,673.2967
1533222561,859.85345,799.81683,798.60803,825.6044,861.06226
1533222561,850.18317,801.02563,799.41394,838.0952,954.5421
1533222561,767.5824,803.0403,796.99634,796.1905,658.7912
1533222561,733.73627,804.2491,794.17584,762.74725,454.5055
1533222561,783.2967,803.0403,796.1905,781.685,538.315
1533222561,863.47986,805.05493,794.9817,826.8132,752.674
1533222561,867.50916,807.8755,791.75824,840.10986,907.3993
1533222561,785.31134,804.2491,793.36993,794.57874,781.28204
1533222561,736.55676,796.5934,792.1612,755.09155,614.4689
1533222561,770.80585,794.57874,790.14655,768.3883,766.77655
1533222561,851.79486,800.2198,789.7436,805.8608,796.5934
1533222561,869.92676,801.02563,788.93774,823.5897,803.0403
1533222561,785.7143,797.8022,786.9231,786.52014,824.3956
1533222561,729.304,797.8022,786.9231,743.8095,678.5348
1533222561,760.32965,798.20514,790.14655,750.2564,613.2601
1533222561,834.0659,798.20514,790.14655,793.7729,782.49084
1533222561,859.85345,799.41394,789.34064,825.6044,976.7033
1533222561,782.8938,800.2198,795.38464,797.8022,862.27106
1533222561,716.0073,799.011,796.99634,754.2857,689.011
1533222561,732.9304,794.17584,790.54944,750.2564,693.44324
1533222561,810.293,789.7436,786.9231,790.14655,949.304
1533222561,856.2271,796.5934,784.10254,821.978,1063.3334
1533222561,807.8755,804.65204,786.9231,796.5934,799.81683
1533222561,743.8095,801.4286,791.3553,756.30035,635.42126
1533222561,744.61536,797.3993,788.5348,750.2564,630.58606
1533222561,818.7546,796.1905,785.31134,788.1319,734.5421
1533222561,859.85345,795.38464,785.7143,824.7985,853.8095
1533222561,812.3077,794.9817,786.52014,808.68134,888.0586
1533222561,744.61536,799.41394,787.326,770,772.4176
1533222561,745.82416,801.02563,785.7143,763.1502,578.60803
1533222561,813.91943,797.3993,784.5055,797.3993,713.1868
1533222561,872.74725,797.8022,786.1172,842.1245,1081.8682
1533222561,836.4835,800.6227,792.96704,837.28937,1203.1501
1533222561,759.5238,802.6374,796.99634,784.90845,797.3993
1533222561,750.65936,800.6227,796.1905,761.13556,555.2381
1533222561,815.5311,798.60803,794.17584,790.14655,670.87915
1533222561,886.04395,803.0403,798.20514,840.5128,829.2308
1533222561,858.24176,807.0696,802.23444,837.28937,814.7253
1533222561,777.25275,804.65204,803.44324,788.5348,656.77655
1533222561,757.50916,796.99634,802.6374,764.35895,611.2454
1533222561,815.12823,795.38464,801.8315,787.72894,700.696
1533222561,891.685,805.4579,803.44324,835.6777,861.4652
1533222561,875.9707,807.0696,808.68134,847.76556,979.12085
1533222561,781.28204,798.60803,808.68134,806.26373,1063.3334
1533222561,738.1685,801.8315,805.05493,773.6264,892.8938
1533222561,781.28204,804.2491,807.0696,788.1319,682.5641
1533222561,862.27106,798.20514,804.65204,834.0659,850.58606
1533222561,865.09155,797.3993,801.8315,848.1685,1089.1208
1533222561,774.0293,795.78754,803.8461,797.8022,799.011
1533222561,729.304,789.7436,805.4579,757.9121,496.41025
1533222561,760.32965,789.34064,803.44324,770,605.6044
1533222561,839.304,792.1612,799.81683,815.9341,806.6667
1533222561,860.65936,799.011,803.8461,834.0659,932.381
1533222561,780.4762,795.38464,805.05493,798.20514,779.67035
1533222561,728.0952,786.1172,801.8315,766.3736,707.5458
1533222561,757.9121,790.54944,803.0403,772.01465,855.0183
1533222561,836.4835,796.5934,802.6374,809.4872,886.4469
1533222561,863.8828,798.60803,798.20514,836.8865,955.34796
1533222561,794.57874,792.5641,794.9817,802.6374,971.8681
1533222561,740.18317,790.9524,789.34064,761.13556,879.59705
1533222561,759.5238,792.1612,789.7436,761.9414,624.1392
1533222561,831.2454,793.7729,790.14655,798.60803,683.36993
1533222561,875.56775,800.6227,786.52014,836.08057,940.4396
1533222561,820.7692,800.6227,788.1319,810.293,836.4835
1533222561,754.2857,796.99634,790.14655,765.9707,581.02563
1533222561,765.16486,795.78754,786.9231,769.19415,586.26373
1533222561,834.0659,798.60803,784.10254,806.6667,851.79486
1533222561,875.56775,801.8315,784.90845,840.10986,996.8498
1533222561,821.5751,800.6227,786.52014,817.5458,845.7509
1533222561,744.61536,797.8022,788.1319,766.3736,639.0476
1533222561,751.8681,799.011,783.2967,761.13556,749.85345
1533222561,836.08057,807.0696,785.31134,805.05493,800.2198
1533222561,883.22345,804.65204,793.7729,844.5421,879.59705
1533222561,834.4689,796.99634,795.78754,834.0659,961.39197
1533222561,756.7033,790.9524,799.41394,784.5055,813.1135
1533222561,735.34796,789.7436,798.60803,753.8828,595.9341
1533222561,787.72894,790.54944,797.3993,777.25275,660
1533222561,842.9304,786.9231,801.4286,822.7839,933.1868
1533222561,803.0403,784.10254,803.0403,815.9341,995.2381
1533222561,720.84247,782.8938,798.20514,749.45056,825.6044
1533222561,684.17584,783.2967,798.20514,715.2015,631.79486
1533222561,718.022,781.28204,800.6227,729.707,728.49817
1533222561,784.10254,778.46155,799.41394,770.80585,950.9158
1533222561,759.92676,779.2674,795.38464,761.53845,916.26373
1533222561,657.1795,779.67035,795.38464,686.1905,684.9817
1533222561,613.663,771.2088,799.81683,649.12085,673.69965
1533222561,650.32965,766.3736,797.8022,664.0293,856.2271
1533222561,707.9487,772.01465,798.20514,700.293,913.44324
1533222561,702.71063,774.83514,800.6227,703.5165,906.99634
1533222561,611.6484,771.6117,802.6374,647.50916,848.5714
1533222561,549.59705,770,800.6227,597.9487,714.7985
1533222561,577.8022,765.56775,795.78754,610.84247,682.5641
1533222561,645.4945,760.7326,793.7729,659.19415,817.5458
1533222561,657.98535,763.95605,795.38464,675.31134,1001.685
1533222561,584.65204,767.5824,792.1612,621.31866,848.5714
1533222561,527.4359,765.56775,787.326,575.78754,510.91574
1533222561,553.22345,758.315,792.5641,593.5165,534.68866
1533222561,625.34796,758.315,795.78754,649.12085,815.5311
1533222561,654.35895,755.89746,791.75824,663.6264,930.7692
1533222561,595.5311,747.8388,791.75824,614.87177,800.2198
1533222561,537.9121,762.3443,784.90845,568.1319,649.12085
1533222561,563.2967,765.56775,786.9231,583.8461,634.61536
1533222561,641.06226,759.12085,793.7729,642.27106,887.25275
1533222561,677.326,759.92676,788.1319,674.5055,1035.5311
1533222561,633.8095,762.3443,784.10254,644.2857,968.24176
1533222561,585.8608,762.74725,792.1612,613.663,907.3993
1533222561,592.71063,764.7619,794.17584,623.73627,666.4469
1533222561,660.80585,758.315,791.3553,680.9524,719.6337
1533222561,722.8571,757.9121,797.3993,733.73627,991.2088
1533222561,690.2198,764.35895,797.3993,707.9487,919.4872
1533222561,637.8388,759.12085,799.011,659.59705,611.6484
1533222561,649.5238,770.40295,814.3223,679.7436,519.7802
1533222561,695.05493,772.01465,801.8315,735.34796,695.8608
1533222561,751.06226,765.56775,792.1612,771.2088,894.5055
1533222561,746.2271,765.9707,799.011,746.2271,936.8132
1533222561,693.0403,760.7326,788.93774,699.89014,791.3553
1533222561,694.2491,767.98535,796.99634,705.9341,795.78754
1533222561,737.3626,765.9707,813.1135,764.7619,949.707
1533222561,790.9524,760.7326,808.68134,819.9634,923.91943
1533222561,796.1905,756.7033,812.71063,795.38464,828.8278
1533222561,744.21246,758.315,818.7546,743.00366,728.49817
1533222561,723.663,768.3883,811.0989,737.76556,546.3736
1533222561,753.0769,755.09155,813.5165,791.3553,616.08057
1533222561,817.1429,760.7326,822.381,855.0183,940.0366
1533222561,838.0952,773.6264,819.9634,832.8571,985.16486
1533222561,787.72894,764.35895,817.5458,774.0293,734.94507
1533222561,757.50916,765.9707,830.0366,767.5824,590.293
1533222561,784.5055,768.3883,840.5128,823.1868,774.83514
1533222561,851.39197,762.3443,839.304,902.1612,1174.5421
1533222561,882.8205,775.64105,840.9158,889.2674,1057.6923
1533222561,832.8571,782.0879,842.52747,817.1429,701.50183
1533222561,784.10254,769.19415,834.4689,799.011,609.6337
1533222561,784.10254,769.19415,834.4689,799.011,609.6337
1533222561,789.34064,762.74725,829.6337,842.52747,740.989
1533222561,844.1392,764.35895,836.4835,895.31134,934.7985
1533222561,877.98535,776.4469,841.31866,889.67035,967.03296
1533222561,836.8865,778.46155,842.1245,830.4396,845.34796
1533222561,785.7143,775.64105,834.87177,791.3553,626.9597
1533222561,779.67035,779.67035,820.3663,816.337,603.5897
1533222561,832.4542,779.67035,817.1429,883.22345,965.82416
1533222561,884.83514,781.685,820.3663,895.31134,1307.5092
1533222561,854.61536,791.75824,816.337,829.2308,1001.685
1533222561,801.02563,791.75824,813.1135,790.14655,512.9304
1533222561,792.5641,784.90845,805.8608,812.71063,531.8681
1533222561,834.87177,789.34064,795.38464,871.53845,798.20514
1533222561,875.9707,793.36993,800.2198,887.25275,915.4579
1533222561,856.63007,797.3993,806.6667,822.381,720.4396
1533222561,805.8608,803.8461,791.75824,775.64105,519.7802
1533222561,784.5055,810.293,789.7436,805.4579,616.8865
1533222561,816.337,809.4872,801.8315,882.4176,775.64105
1533222561,869.12085,804.65204,793.7729,896.52014,848.97437
1533222561,867.9121,810.293,784.90845,822.381,835.6777
1533222561,817.9487,803.0403,788.93774,761.53845,910.2198
1533222561,791.75824,805.4579,794.9817,772.8205,712.381
1533222561,814.7253,813.91943,791.3553,846.1539,665.2381
1533222561,876.3736,815.5311,788.1319,882.8205,918.2784
1533222561,880.40295,817.5458,792.96704,825.2015,828.8278
1533222561,817.9487,813.1135,792.5641,758.315,537.50916
1533222561,784.5055,803.0403,790.54944,756.30035,456.52014
1533222561,799.011,805.05493,794.9817,834.0659,709.15753
1533222561,860.65936,816.337,796.5934,888.86444,947.28937
1533222561,883.22345,815.9341,796.1905,838.9011,841.31866
1533222561,830.84247,810.696,802.23444,770.40295,599.5604
1533222561,797.8022,807.8755,801.02563,768.3883,636.63007
1533222561,801.4286,811.50183,796.1905,833.663,800.2198
1533222561,857.03296,816.337,801.02563,890.07324,942.4542
1533222561,892.49084,814.7253,812.3077,859.85345,917.8755
1533222561,844.94507,806.26373,819.9634,806.26373,880
1533222561,793.7729,804.65204,819.15753,794.17584,791.3553
1533222561,792.96704,803.8461,820.3663,839.304,695.4579
1533222561,847.76556,803.8461,827.2161,902.1612,924.3223
1533222561,893.69965,805.4579,828.022,876.77655,940.0366
1533222561,858.24176,803.8461,828.4249,799.011,676.9231
1533222561,799.41394,803.8461,829.2308,772.01465,522.1978
1533222561,796.5934,798.20514,831.2454,830.4396,662.01465
1533222561,840.5128,797.8022,832.4542,907.8022,1038.3517
1533222561,886.8498,807.8755,832.4542,889.67035,1103.6263
1533222561,860.2564,811.50183,832.0513,808.2784,736.55676
1533222561,803.44324,805.8608,828.022,777.25275,658.7912
1533222561,781.685,801.8315,830.0366,829.6337,976.7033
1533222561,817.1429,808.2784,832.4542,890.87915,1004.10254
1533222561,867.1062,811.50183,830.84247,880.40295,949.304
1533222561,840.5128,804.2491,825.6044,806.26373,871.53845
1533222561,788.93774,802.6374,823.1868,753.8828,603.9927
1533222561,766.77655,805.8608,821.978,782.0879,550.40295
1533222561,796.5934,808.68134,819.5604,863.47986,843.73627
1533222562,862.674,812.3077,824.7985,884.83514,1021.4286
1533222562,854.61536,807.47253,820.7692,806.6667,855.0183
1533222562,794.9817,802.23444,813.5165,752.674,616.08057
1533222562,770.40295,802.6374,812.3077,783.2967,581.02563
1533222562,800.2198,808.68134,817.1429,863.0769,987.98535
1533222562,862.674,814.3223,819.5604,884.83514,1138.2784
1533222562,860.2564,813.5165,811.9048,806.26373,755.4945
1533222562,799.41394,807.0696,807.8755,741.39197,595.5311
1533222562,763.1502,804.2491,809.0842,764.7619,660
1533222562,787.326,809.0842,810.696,845.7509,758.315
1533222562,852.1978,812.71063,809.4872,880.40295,954.94507
1533222562,861.8681,810.293,807.8755,817.9487,845.7509
1533222562,807.0696,810.696,808.2784,754.68866,595.5311
1533222562,773.6264,816.7399,810.696,770.40295,639.45056
1533222562,790.14655,816.337,812.71063,853.4066,852.6007
1533222562,848.1685,809.4872,811.50183,900.14655,1081.8682
1533222562,868.71796,807.8755,812.3077,842.52747,1159.2307
1533222562,818.7546,812.71063,812.71063,773.22345,749.0476
1533222562,780.07324,806.6667,808.68134,771.2088,525.82416
1533222562,787.326,803.0403,808.2784,841.7216,776.4469
1533222562,844.1392,812.3077,813.1135,899.7436,1012.1612
1533222562,881.2088,815.9341,811.0989,847.3626,917.8755
1533222562,830.84247,809.4872,807.8755,770.40295,680.9524
1533222562,778.0586,807.8755,803.0403,760.7326,644.68866
1533222562,778.86444,811.0989,808.2784,822.381,735.7509
1533222562,829.6337,811.50183,815.12823,891.685,1007.72894
1533222562,871.53845,810.696,814.3223,857.03296,1124.1758
1533222562,829.2308,804.65204,809.89014,772.8205,945.2747
1533222562,776.4469,803.44324,807.0696,757.9121,670.87915
1533222562,771.2088,809.89014,807.0696,817.1429,602.7839
1533222562,822.381,809.0842,809.0842,885.2381,906.1905
1533222562,874.7619,808.2784,808.68134,861.8681,1003.69965
1533222562,840.5128,804.65204,809.89014,781.28204,692.6374
1533222562,785.7143,799.81683,813.5165,751.4652,475.8608
1533222562,768.3883,800.2198,812.3077,790.9524,618.9011
1533222562,806.6667,802.6374,808.2784,864.68866,933.1868
1533222562,867.50916,804.65204,806.26373,859.0476,963.4066
1533222562,827.2161,807.0696,799.41394,762.3443,815.5311
1533222562,761.53845,803.44324,796.5934,721.6484,767.5824
1533222562,749.0476,796.1905,796.99634,773.6264,1016.99634
1533222562,780.87915,800.2198,796.1905,849.3773,1039.1575
1533222562,852.6007,803.44324,797.3993,854.61536,880.40295
1533222562,845.7509,801.02563,799.41394,779.2674,755.89746
