timestamps,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT
1533222560,848.1685,832.0513,815.5311,839.707,779.2674
1533222560,826.4103,817.1429,811.50183,769.19415,723.2601
1533222560,788.5348,802.23444,812.3077,767.5824,655.16486
1533222560,770.40295,783.2967,812.3077,826.0073,713.9927
1533222560,807.0696,793.36993,813.91943,877.98535,825.6044
1533222560,851.39197,817.5458,815.5311,848.1685,864.2857
1533222560,836.08057,819.15753,814.7253,781.28204,718.8278
1533222560,797.3993,799.81683,812.3077,767.98535,640.2564
1533222560,770.40295,772.8205,806.26373,812.3077,819.5604
1533222560,801.4286,778.0586,815.5311,868.71796,1036.337
1533222560,847.3626,806.6667,819.15753,844.5421,953.73627
1533222560,829.2308,820.7692,812.3077,770.40295,707.5458
1533222560,790.14655,792.96704,811.9048,756.7033,725.2747
1533222560,759.92676,763.1502,814.7253,796.5934,905.38464
1533222560,782.49084,795.38464,816.7399,848.97437,859.45056
1533222560,833.663,819.5604,816.7399,845.7509,801.8315
1533222560,826.8132,807.8755,816.7399,783.69965,735.7509
1533222560,793.7729,800.2198,815.5311,753.8828,644.2857
1533222560,764.35895,785.31134,815.5311,782.49084,673.2967
1533222560,772.8205,776.4469,816.337,836.08057,846.55676
1533222560,825.2015,791.75824,813.91943,844.1392,1010.9524
1533222560,834.0659,809.4872,810.293,791.75824,861.4652
1533222560,806.6667,810.696,811.9048,761.9414,696.6667
1533222560,765.9707,786.9231,812.3077,778.46155,732.1245
1533222560,768.7912,764.35895,811.50183,829.6337,1021.8315
1533222560,826.0073,809.0842,811.9048,846.1539,1036.337
1533222560,841.31866,840.9158,810.293,796.5934,736.9597
1533222560,815.12823,822.7839,803.8461,763.5531,681.3553
1533222560,771.6117,803.8461,799.41394,768.7912,753.8828
1533222560,759.12085,795.38464,800.6227,811.9048,805.05493
1533222560,819.15753,819.9634,803.44324,848.1685,829.2308
1533222560,849.3773,829.2308,803.8461,814.3223,787.326
1533222560,819.15753,810.696,803.44324,775.2381,833.663
1533222560,788.5348,797.8022,808.68134,786.9231,879.19415
1533222560,782.49084,797.3993,812.71063,827.2161,807.8755
1533222560,823.1868,803.8461,810.696,856.63007,867.50916
1533222560,846.9597,816.7399,813.1135,832.8571,980.7326
1533222560,828.022,841.31866,816.337,790.54944,782.0879
1533222560,791.3553,817.9487,815.12823,782.8938,722.0513
1533222560,767.5824,784.10254,813.91943,816.7399,887.6557
1533222560,807.0696,809.4872,812.3077,850.989,899.34064
1533222560,841.7216,835.2747,815.9341,824.3956,737.76556
1533222560,833.663,828.022,823.5897,791.75824,617.28937
1533222560,805.05493,812.3077,823.5897,791.75824,670.4762
1533222560,767.1795,794.17584,819.5604,805.4579,857.8388
1533222560,791.75824,805.4579,813.91943,829.2308,886.4469
1533222560,833.2601,831.6484,813.1135,807.47253,804.2491
1533222560,816.337,809.89014,813.5165,760.32965,912.6374
1533222560,770.40295,805.8608,810.696,740.18317,851.39197
1533222560,731.31866,802.6374,808.2784,761.13556,701.9048
1533222560,751.8681,799.41394,807.47253,796.5934,804.65204
1533222560,792.1612,826.0073,809.4872,782.0879,821.5751
1533222560,775.64105,830.84247,805.05493,727.28937,673.2967
1533222560,732.9304,802.6374,799.81683,705.5311,622.52747
1533222560,698.2784,777.6557,799.81683,730.10986,703.5165
1533222560,720.84247,785.7143,806.6667,776.4469,812.3077
1533222560,775.64105,803.8461,809.89014,782.0879,841.7216
1533222560,773.6264,806.6667,803.44324,734.94507,714.7985
1533222560,744.21246,793.36993,800.6227,711.978,704.3223
1533222560,716.4103,762.74725,801.4286,739.7802,940.4396
1533222560,730.10986,788.5348,798.20514,786.52014,860.65936
1533222560,785.7143,825.2015,799.41394,796.99634,701.9048
1533222560,801.8315,820.7692,803.8461,749.85345,702.3077
1533222560,768.7912,815.5311,800.6227,722.0513,661.2088
1533222560,729.304,798.20514,798.20514,747.8388,634.61536
1533222560,741.39197,788.5348,803.44324,803.0403,699.0842
1533222560,798.20514,815.12823,806.6667,823.1868,824.3956
1533222560,811.50183,831.6484,802.23444,775.2381,787.72894
1533222560,785.31134,817.9487,801.8315,740.989,765.56775
1533222560,751.06226,797.8022,799.41394,757.1062,846.55676
1533222560,751.4652,769.59705,795.38464,807.0696,1094.359
1533222560,806.26373,804.2491,804.65204,835.6777,1145.1282
1533222560,826.8132,850.989,807.8755,789.7436,861.4652
1533222560,804.2491,834.0659,810.293,755.89746,715.6044
1533222560,767.98535,813.1135,816.337,777.6557,738.97437
1533222560,753.0769,806.6667,813.5165,821.978,809.0842
1533222560,799.011,823.9927,809.4872,849.7802,829.6337
1533222560,829.2308,832.8571,812.71063,811.9048,783.2967
1533222560,813.5165,826.4103,812.3077,768.7912,734.5421
1533222560,783.69965,809.0842,810.293,778.46155,684.9817
1533222560,777.25275,798.20514,815.5311,828.022,766.77655
1533222560,826.4103,813.5165,817.9487,864.68866,961.39197
1533222560,857.4359,822.381,814.7253,834.4689,1062.5275
1533222560,838.9011,834.4689,810.696,781.685,870.32965
1533222560,809.89014,824.7985,809.0842,776.04395,736.55676
1533222560,779.67035,792.1612,809.0842,821.978,857.8388
1533222560,809.0842,807.47253,812.3077,864.68866,941.6484
1533222560,851.79486,839.707,817.9487,832.4542,789.7436
1533222560,840.10986,834.4689,817.9487,784.10254,666.04395
1533222560,811.50183,816.337,816.7399,790.14655,714.7985
1533222560,786.52014,808.68134,819.15753,826.8132,779.67035
1533222560,799.81683,819.5604,819.15753,850.989,815.5311
1533222560,822.381,823.5897,818.7546,808.68134,816.337
1533222560,801.8315,809.4872,821.1722,752.27106,933.1868
1533222560,764.7619,811.50183,818.7546,738.97437,853.00366
1533222560,734.94507,809.0842,817.5458,769.59705,732.1245
1533222560,752.674,798.20514,818.7546,811.50183,832.4542
1533222560,793.36993,808.68134,817.5458,788.93774,857.4359
1533222560,780.87915,816.337,815.12823,724.4689,770
1533222560,742.6007,812.71063,809.0842,704.7253,713.5897
1533222561,712.381,786.1172,804.2491,735.7509,819.9634
1533222561,721.2454,778.0586,801.8315,782.0879,982.74725
1533222561,756.7033,811.0989,799.011,766.77655,886.04395
1533222561,754.68866,822.381,792.5641,705.5311,712.7839
1533222561,727.28937,802.6374,788.1319,688.20514,813.91943
1533222561,700.293,780.87915,797.3993,722.0513,976.30035
1533222561,707.1429,790.9524,797.8022,765.56775,926.7399
1533222561,751.06226,816.337,796.1905,760.7326,790.14655
1533222561,762.3443,816.7399,798.60803,711.978,782.49084
1533222561,741.39197,811.9048,797.3993,693.8461,796.5934
1533222561,741.39197,811.9048,797.3993,693.8461,796.5934
1533222561,718.4249,807.8755,798.20514,722.8571,722.8571
1533222561,732.9304,796.1905,799.41394,783.2967,801.02563
1533222561,784.90845,809.4872,802.6374,807.47253,882.4176
1533222561,795.78754,826.0073,803.44324,759.12085,838.49817
1533222561,775.64105,826.8132,801.8315,729.707,701.9048
1533222561,759.5238,813.5165,801.4286,765.56775,703.91943
1533222561,771.2088,788.93774,803.44324,832.0513,1073.4066
1533222561,820.7692,818.3516,803.8461,853.4066,1166.0806
1533222561,840.5128,857.8388,802.23444,799.41394,778.86444
1533222561,823.9927,841.7216,801.4286,763.95605,674.10254
1533222561,799.011,811.0989,802.6374,787.326,820.7692
1533222561,792.96704,815.5311,803.0403,839.707,814.3223
1533222561,833.2601,837.28937,801.8315,862.27106,839.304
1533222561,855.42126,845.34796,805.05493,814.3223,809.4872
1533222561,839.304,840.5128,805.05493,771.6117,722.4542
1533222561,815.9341,828.022,797.8022,790.9524,698.2784
1533222561,805.8608,814.7253,799.41394,848.97437,734.94507
1533222561,841.7216,828.4249,799.41394,875.56775,880.40295
1533222561,863.0769,844.94507,798.60803,828.4249,906.5934
1533222561,852.1978,843.73627,814.3223,784.10254,805.8608
1533222561,834.87177,829.2308,819.15753,809.0842,781.685
1533222561,821.1722,813.91943,815.12823,874.7619,846.1539
1533222561,850.58606,834.4689,819.9634,908.20514,857.4359
1533222561,873.1502,863.47986,823.1868,861.06226,749.0476
1533222561,852.6007,856.63007,821.978,802.23444,638.24176
1533222561,826.4103,826.0073,820.7692,802.23444,690.6227
1533222561,803.0403,812.3077,816.337,848.97437,748.24176
1533222561,826.4103,828.022,819.15753,894.5055,783.69965
1533222561,861.4652,843.73627,817.9487,856.63007,726.4835
1533222561,845.34796,821.5751,813.91943,791.75824,801.8315
1533222561,815.12823,802.23444,810.293,786.1172,1015.78754
1533222561,797.8022,817.5458,805.8608,819.9634,803.0403
1533222561,813.1135,830.4396,807.8755,867.9121,759.92676
1533222561,853.4066,824.3956,810.696,854.21246,998.86444
1533222561,848.5714,844.94507,807.0696,779.2674,835.2747
1533222561,815.9341,848.97437,804.65204,753.8828,584.2491
1533222561,792.1612,818.7546,812.71063,806.6667,653.1502
1533222561,802.6374,818.7546,814.3223,869.92676,832.4542
1533222561,842.52747,842.9304,815.9341,858.6447,808.2784
1533222561,843.3333,850.989,817.9487,791.75824,724.87177
1533222561,817.1429,836.4835,816.337,767.98535,757.9121
1533222561,795.78754,821.1722,814.3223,811.9048,816.7399
1533222561,807.8755,816.7399,815.5311,875.9707,927.5458
1533222561,855.42126,833.2601,821.5751,879.59705,942.0513
1533222561,856.63007,838.9011,817.1429,815.12823,855.0183
1533222561,826.4103,834.4689,811.50183,781.28204,799.011
1533222561,804.65204,826.8132,805.8608,808.2784,742.1978
1533222561,815.9341,819.5604,809.4872,865.89746,821.1722
1533222561,851.39197,821.1722,812.71063,876.77655,997.25275
1533222561,854.21246,834.87177,805.4579,803.44324,878.7912
1533222561,832.0513,839.304,805.8608,763.1502,660.40295
1533222561,809.4872,826.8132,806.26373,793.7729,678.93774
1533222561,809.4872,826.8132,806.26373,793.7729,678.93774
1533222561,815.12823,802.23444,809.4872,865.4945,935.2015
1533222561,850.58606,803.0403,811.0989,897.326,1174.9451
1533222561,862.674,837.6923,805.05493,826.8132,951.31866
1533222561,844.5421,843.73627,804.65204,778.86444,750.65936
1533222561,821.978,813.1135,810.696,806.6667,844.1392
1533222561,823.1868,818.7546,812.3077,871.13556,894.5055
1533222561,863.0769,848.1685,817.5458,903.7729,802.23444
1533222561,879.59705,848.97437,823.1868,848.1685,713.9927
1533222561,853.4066,841.31866,817.1429,779.2674,638.24176
1533222561,828.4249,837.6923,816.7399,790.9524,632.6007
1533222561,813.1135,828.022,819.5604,855.82416,760.32965
1533222561,842.52747,826.8132,821.5751,897.326,938.022
1533222561,871.13556,844.1392,827.619,850.989,914.2491
1533222561,846.1539,845.7509,819.15753,780.07324,670.87915
1533222561,814.3223,826.8132,820.3663,784.10254,614.0659
1533222561,799.41394,800.2198,824.3956,844.1392,820.3663
1533222561,826.8132,803.0403,822.381,896.9231,1027.0696
1533222561,858.24176,852.1978,824.3956,853.00366,833.2601
1533222561,842.1245,850.989,821.978,777.25275,618.49817
1533222561,813.5165,818.7546,818.7546,774.43225,604.3956
1533222561,795.38464,810.696,816.337,833.2601,700.696
1533222561,812.3077,820.3663,814.7253,893.2967,815.9341
1533222561,840.10986,830.0366,820.3663,861.8681,793.36993
1533222561,826.4103,823.9927,823.1868,778.0586,743.4066
1533222561,803.44324,817.9487,818.3516,762.3443,677.72894
1533222561,790.14655,807.47253,815.12823,811.50183,664.0293
1533222561,803.8461,805.05493,814.3223,877.5824,875.16486
1533222561,841.7216,814.3223,818.3516,867.1062,1069.3773
1533222561,834.87177,826.0073,822.381,787.326,918.2784
1533222561,806.26373,828.022,815.5311,751.06226,654.35895
1533222561,793.7729,808.68134,810.696,800.2198,670.07324
1533222561,807.0696,802.23444,815.12823,881.6117,899.7436
1533222561,840.5128,828.022,813.1135,877.98535,875.9707
1533222561,835.6777,837.6923,809.0842,795.78754,660
1533222561,810.696,821.1722,813.91943,757.50916,601.978
1533222561,796.99634,788.1319,815.9341,802.6374,895.31134
1533222561,809.89014,811.9048,812.71063,875.56775,975.4945
1533222561,848.97437,847.3626,809.89014,876.77655,803.0403
1533222561,847.76556,831.6484,812.71063,801.8315,808.2784
1533222561,815.9341,821.5751,808.2784,751.4652,811.9048
1533222561,793.36993,829.6337,806.26373,781.28204,692.6374
1533222561,802.6374,823.1868,813.1135,867.50916,801.4286
1533222561,842.9304,822.7839,814.7253,892.49084,954.94507
1533222561,848.97437,833.2601,814.7253,813.1135,882.01465
1533222561,822.7839,840.10986,814.7253,753.8828,626.1539
1533222561,807.0696,823.9927,813.5165,779.67035,599.15753
1533222561,806.6667,808.2784,815.12823,861.4652,795.78754
1533222561,836.4835,828.022,819.5604,897.326,921.9048
1533222561,844.5421,842.1245,818.3516,813.5165,772.8205
1533222561,819.15753,828.8278,808.2784,740.58606,637.4359
1533222561,800.6227,808.2784,804.2491,776.8498,784.10254
1533222561,805.4579,809.4872,810.293,860.2564,934.7985
1533222561,839.304,828.8278,812.71063,894.10254,940.84247
1533222561,855.82416,836.8865,818.3516,823.1868,852.6007
1533222561,833.663,815.12823,824.3956,751.4652,871.53845
1533222561,814.3223,819.15753,825.2015,767.1795,792.5641
1533222561,813.91943,820.7692,818.7546,853.4066,815.12823
1533222561,842.1245,814.3223,817.9487,916.6667,936.0073
1533222561,860.2564,827.619,817.5458,850.58606,915.4579
1533222561,826.0073,833.663,815.9341,747.8388,707.5458
1533222561,798.60803,819.5604,817.9487,750.2564,585.8608
1533222561,806.26373,807.47253,816.7399,846.1539,767.1795
1533222561,826.8132,819.5604,813.5165,914.2491,962.6007
1533222561,824.3956,838.49817,809.89014,840.10986,940.0366
1533222561,789.34064,834.4689,813.5165,717.2161,665.64105
1533222561,748.24176,803.8461,816.337,686.99634,590.293
1533222561,726.4835,789.7436,807.0696,757.9121,869.5238
1533222561,748.24176,826.0073,805.05493,832.0513,890.4762
1533222561,753.47986,835.6777,812.3077,774.83514,782.0879
1533222561,718.022,816.337,797.3993,650.32965,705.5311
1533222561,676.9231,805.4579,794.17584,605.2015,657.5824
1533222561,652.3443,796.5934,803.44324,664.43225,763.1502
1533222561,668.0586,799.41394,801.8315,757.1062,902.1612
1533222561,677.72894,798.20514,794.17584,726.08057,1014.57874
1533222561,647.1062,799.011,788.93774,607.2161,931.5751
1533222561,618.9011,801.8315,794.9817,568.1319,711.978
1533222561,608.4249,792.5641,793.36993,628.5714,698.68134
1533222561,624.5421,782.49084,795.38464,728.0952,1015.38464
1533222561,649.12085,810.696,790.9524,707.1429,1019.81683
1533222561,630.989,817.5458,796.1905,575.38464,689.81683
1533222561,594.3223,792.5641,807.47253,520.58606,596.337
1533222561,574.9817,788.1319,804.2491,572.96704,709.5604
1533222561,599.9634,801.8315,804.65204,672.8938,869.5238
1533222561,641.06226,812.71063,799.81683,681.75824,919.4872
1533222561,636.2271,801.4286,794.9817,576.1905,773.22345
1533222561,613.2601,794.17584,801.8315,514.1392,638.24176
1533222561,606.8132,784.5055,802.23444,563.2967,721.2454
1533222561,622.9304,777.6557,795.78754,679.7436,856.63007
1533222561,660.40295,804.65204,803.44324,718.8278,980.32965
1533222561,660,818.3516,806.26373,621.31866,819.9634
1533222561,639.0476,813.91943,817.1429,553.6264,538.315
1533222561,636.63007,808.2784,824.3956,600.3663,530.65936
1533222561,653.95605,792.1612,808.2784,715.6044,768.7912
1533222561,695.4579,813.91943,808.2784,768.7912,892.49084
1533222561,703.1135,824.3956,807.47253,679.7436,785.7143
1533222561,689.81683,815.12823,821.1722,602.7839,670.07324
1533222561,685.38464,793.7729,830.84247,637.4359,792.5641
1533222561,705.5311,783.69965,826.4103,760.32965,1095.5677
1533222561,745.82416,815.12823,820.3663,830.0366,1111.2821
1533222561,757.9121,824.3956,819.9634,749.0476,962.6007
1533222561,731.7216,794.9817,821.1722,656.3736,968.6447
1533222561,717.2161,797.3993,821.1722,672.8938,945.2747
1533222561,725.2747,821.5751,822.381,775.64105,740.989
1533222561,764.35895,818.7546,827.619,859.45056,845.7509
1533222561,785.7143,813.5165,828.8278,788.5348,906.5934
1533222561,754.68866,823.9927,823.9927,672.8938,637.8388
1533222561,734.5421,822.381,821.1722,680.14655,530.2564
1533222561,752.27106,811.0989,824.3956,791.3553,684.57874
1533222561,799.011,825.6044,829.2308,886.04395,847.76556
1533222561,828.8278,840.5128,830.84247,842.1245,830.0366
1533222561,811.0989,833.2601,832.4542,738.5714,721.6484
1533222561,791.75824,817.5458,834.4689,728.49817,731.7216
1533222561,796.1905,807.47253,837.6923,831.2454,925.5311
1533222561,830.4396,844.94507,836.4835,929.15753,977.1062
1533222561,851.39197,847.76556,828.022,885.2381,850.989
1533222561,830.0366,821.5751,826.4103,767.5824,723.663
1533222561,807.0696,829.6337,825.6044,734.1392,640.65936
1533222561,800.6227,838.49817,826.0073,823.5897,608.022
1533222561,827.2161,840.10986,830.0366,933.9927,813.5165
1533222561,859.0476,836.08057,824.3956,909.41394,1040.7693
1533222561,837.6923,840.10986,825.6044,782.0879,865.4945
1533222561,806.6667,846.1539,834.87177,728.9011,649.12085
1533222561,801.8315,825.2015,837.28937,805.4579,792.96704
1533222561,826.4103,806.6667,835.6777,929.9634,1160.0366
1533222561,857.8388,838.0952,836.8865,931.1722,1148.3517
1533222561,839.707,851.39197,836.4835,805.4579,827.619
1533222561,810.696,830.0366,830.4396,737.76556,660.40295
1533222561,813.91943,824.7985,828.022,802.6374,704.3223
1533222561,838.9011,829.2308,827.619,924.7253,843.3333
1533222561,863.47986,834.87177,827.619,940.84247,912.6374
1533222561,863.47986,834.87177,827.619,940.84247,912.6374
1533222561,847.76556,827.2161,831.2454,825.2015,819.15753
1533222561,817.1429,821.978,829.2308,743.00366,688.20514
1533222561,810.696,827.619,828.022,785.7143,622.52747
1533222561,827.619,828.022,830.4396,908.20514,780.87915
1533222561,862.674,819.9634,827.619,952.52747,1030.2931
1533222561,858.24176,806.6667,826.8132,846.1539,1105.641
1533222561,818.7546,823.9927,821.978,741.39197,774.0293
1533222561,807.0696,825.6044,818.7546,769.19415,589.4872
1533222561,831.2454,813.5165,826.8132,904.9817,788.93774
1533222561,861.8681,825.6044,821.5751,966.2271,911.4286
1533222561,858.6447,832.0513,813.5165,855.42126,758.71796
1533222561,828.4249,821.978,818.7546,744.61536,609.6337
1533222561,805.4579,809.89014,820.7692,760.32965,659.19415
1533222561,814.3223,812.3077,823.5897,880.40295,748.24176
1533222561,845.7509,824.3956,825.2015,954.94507,844.94507
1533222561,857.8388,828.8278,828.4249,878.7912,867.50916
1533222561,828.022,807.8755,830.4396,766.77655,862.27106
1533222561,804.65204,800.6227,829.6337,755.4945,820.7692
1533222561,816.7399,811.50183,828.022,864.68866,906.5934
1533222561,848.5714,826.0073,832.0513,960.18317,1006.1172
1533222561,858.24176,807.0696,830.84247,897.72894,1093.956
1533222561,823.9927,809.4872,821.978,765.9707,890.4762
1533222561,793.7729,822.7839,832.4542,743.00366,595.5311
1533222561,801.8315,812.71063,837.6923,849.3773,687.8022
1533222561,834.0659,819.15753,830.4396,954.94507,866.7033
1533222561,845.34796,831.6484,836.8865,901.75824,832.4542
1533222561,814.3223,821.5751,840.5128,763.1502,670.07324
1533222561,784.5055,799.41394,831.6484,729.707,625.34796
1533222561,793.36993,796.99634,833.663,822.7839,732.9304
1533222561,823.1868,808.68134,838.0952,935.2015,890.07324
1533222561,843.3333,816.337,833.2601,908.20514,920.293
1533222561,815.9341,806.26373,823.9927,770.40295,788.93774
1533222561,785.7143,802.23444,819.9634,717.619,632.6007
1533222561,789.7436,807.8755,823.1868,803.44324,596.7399
1533222561,821.978,813.91943,825.2015,931.1722,812.3077
1533222561,851.79486,810.696,817.9487,923.1135,995.64105
1533222561,823.1868,805.4579,812.71063,785.31134,836.08057
1533222561,782.8938,801.8315,816.7399,713.9927,620.5128
1533222561,783.69965,801.02563,820.7692,780.4762,619.304
1533222561,812.3077,788.93774,821.1722,916.6667,967.4359
1533222561,840.9158,786.1172,819.5604,931.1722,1325.238
1533222561,826.4103,810.696,817.1429,790.14655,1034.3224
1533222561,791.75824,809.4872,811.0989,698.68134,672.49084
1533222561,779.2674,783.69965,809.89014,753.47986,799.011
1533222561,796.99634,802.23444,813.1135,884.43225,863.8828
1533222561,833.2601,816.7399,813.1135,927.1429,872.74725
1533222561,830.4396,805.4579,814.7253,814.7253,871.9414
1533222561,793.36993,805.4579,813.5165,712.7839,733.3333
1533222561,771.6117,811.0989,806.6667,731.7216,601.978
1533222561,793.36993,808.68134,801.8315,861.8681,738.5714
1533222561,834.4689,813.5165,807.0696,928.7546,882.4176
1533222561,830.84247,818.3516,809.4872,818.7546,788.1319
1533222561,798.60803,808.2784,809.4872,715.6044,661.2088
1533222561,776.4469,806.26373,810.696,728.9011,669.67035
1533222561,791.3553,801.02563,811.50183,853.00366,848.5714
1533222561,837.28937,803.0403,824.7985,946.08057,1065.348
1533222561,833.2601,830.0366,824.7985,854.21246,848.5714
1533222561,799.011,823.1868,817.1429,730.5128,599.9634
1533222561,784.90845,805.8608,811.9048,727.6923,641.06226
1533222561,795.38464,812.71063,811.0989,846.9597,746.2271
1533222561,832.8571,822.7839,813.91943,945.2747,881.6117
1533222562,843.73627,821.978,815.5311,865.4945,924.3223
1533222562,812.71063,811.0989,818.3516,739.3773,821.5751
1533222562,786.9231,813.91943,816.7399,727.28937,663.22345
1533222562,798.20514,814.7253,820.3663,838.9011,749.45056
1533222562,826.8132,815.9341,821.978,938.022,986.77655
1533222562,839.304,809.89014,818.3516,880.80585,1097.5824
1533222562,815.5311,817.9487,820.3663,748.24176,854.61536
1533222562,791.3553,826.4103,818.3516,711.5751,552.4176
1533222562,795.38464,811.0989,818.3516,815.12823,649.12085
1533222562,823.5897,815.9341,821.1722,929.5604,867.50916
1533222562,843.3333,831.2454,815.9341,894.90845,866.7033
1533222562,828.022,827.619,813.1135,767.1795,726.08057
1533222562,799.81683,806.26373,811.50183,714.7985,627.76556
1533222562,791.3553,805.05493,813.1135,789.7436,681.75824
1533222562,819.5604,813.91943,817.5458,911.8315,881.6117
1533222562,841.7216,819.15753,813.5165,894.5055,983.5531
1533222562,813.5165,816.7399,809.89014,751.4652,906.1905
1533222562,782.0879,816.7399,806.26373,685.38464,811.0989
1533222562,774.0293,822.7839,802.23444,747.4359,746.63007
1533222562,787.326,820.7692,803.0403,864.2857,841.31866
1533222562,805.4579,806.26373,806.26373,870.7326,1001.685
1533222562,789.7436,788.93774,810.696,752.674,1080.6593
1533222562,755.89746,816.337,801.8315,662.01465,792.1612
1533222562,743.00366,818.7546,795.78754,702.3077,630.58606
1533222562,760.32965,801.8315,795.78754,832.0513,830.4396
1533222562,791.75824,823.9927,805.8608,861.06226,910.2198
1533222562,789.7436,830.84247,811.50183,749.85345,798.60803
1533222562,765.16486,807.8755,801.02563,671.28204,676.1172
1533222562,761.13556,794.57874,805.05493,720.0366,829.2308
1533222562,771.2088,810.293,808.68134,842.1245,949.707
1533222562,802.6374,830.84247,807.47253,894.90845,857.4359
1533222562,813.91943,824.7985,812.71063,806.6667,782.8938
1533222562,793.36993,807.47253,815.9341,713.5897,745.42126
1533222562,779.2674,819.9634,816.7399,730.10986,635.42126
1533222562,788.1319,824.7985,818.7546,844.94507,697.8755
1533222562,827.2161,826.4103,827.619,917.0696,894.10254
1533222562,841.31866,832.4542,827.2161,824.3956,871.53845
1533222562,809.4872,818.7546,818.7546,715.6044,689.41394
1533222562,792.5641,811.0989,823.1868,729.707,615.6777
1533222562,796.1905,803.8461,826.8132,842.52747,814.7253
1533222562,826.0073,808.68134,828.8278,933.5897,1085.0916
1533222562,842.52747,826.4103,828.4249,861.06226,956.55676
1533222562,817.5458,822.7839,827.619,738.5714,660
1533222562,796.1905,808.68134,825.6044,730.5128,651.9414
