timestamps,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT
1533222560,811.50183,814.3223,808.68134,742.1978,828.022
1533222560,746.63007,804.2491,803.8461,625.7509,518.97437
1533222560,763.5531,795.38464,800.6227,730.10986,578.60803
1533222560,844.1392,802.6374,804.65204,948.9011,1073.8096
1533222560,873.5531,807.0696,809.0842,980.32965,1387.6923
1533222560,801.02563,813.5165,808.2784,762.74725,954.5421
1533222560,740.989,800.6227,808.2784,626.1539,534.68866
1533222560,761.13556,794.17584,809.89014,714.3956,563.2967
1533222560,841.7216,817.1429,812.71063,936.0073,888.0586
1533222560,885.64105,835.6777,808.2784,996.4469,1095.9707
1533222560,827.619,824.7985,805.05493,792.5641,883.22345
1533222560,755.89746,801.02563,804.65204,637.4359,567.326
1533222560,759.5238,804.65204,805.4579,695.8608,510.91574
1533222560,838.0952,822.7839,806.26373,904.17584,760.7326
1533222560,892.8938,823.5897,805.8608,1002.0879,1147.1428
1533222560,840.9158,806.6667,807.0696,824.3956,1178.9744
1533222560,762.3443,804.65204,806.6667,641.8681,755.89746
1533222560,752.674,815.5311,803.8461,669.2674,433.95605
1533222560,818.7546,816.7399,803.8461,877.5824,712.381
1533222560,886.4469,824.7985,804.65204,1004.5055,1083.4799
1533222560,848.97437,823.1868,804.65204,834.4689,941.6484
1533222560,773.22345,812.3077,804.2491,650.32965,605.6044
1533222560,758.71796,806.26373,806.26373,669.2674,471.02563
1533222560,815.5311,803.8461,807.8755,861.4652,751.8681
1533222560,886.4469,828.8278,809.0842,1013.7729,1101.2087
1533222560,866.30035,834.87177,810.293,891.685,1007.72894
1533222560,782.0879,805.4579,808.2784,684.57874,761.13556
1533222560,751.8681,789.7436,805.8608,657.1795,760.7326
1533222560,804.2491,814.3223,806.6667,827.2161,766.77655
1533222560,881.2088,830.0366,809.4872,1003.69965,975.4945
1533222560,871.9414,818.3516,810.696,909.81683,1065.348
1533222560,786.52014,807.0696,811.50183,689.81683,761.13556
1533222560,747.03296,805.8608,811.9048,642.674,467.39926
1533222560,790.54944,810.293,814.3223,804.2491,580.2198
1533222560,868.71796,817.9487,813.91943,996.4469,1003.2967
1533222560,874.7619,823.5897,811.0989,925.5311,1075.0183
1533222560,802.23444,816.337,813.5165,711.5751,754.2857
1533222560,755.4945,811.9048,817.1429,643.0769,444.0293
1533222560,787.326,798.60803,816.7399,782.49084,737.3626
1533222560,867.9121,809.89014,816.337,996.04395,1249.4872
1533222560,880,830.84247,813.91943,970.2564,1145.1282
1533222560,800.2198,813.91943,813.5165,739.3773,754.68866
1533222560,744.61536,789.34064,815.9341,635.42126,602.7839
1533222560,769.19415,801.4286,813.5165,744.21246,608.4249
1533222560,847.3626,818.3516,815.9341,956.9597,847.76556
1533222560,876.77655,817.5458,819.15753,981.13556,1107.2528
1533222560,801.4286,804.2491,811.0989,751.4652,876.77655
1533222560,731.31866,799.81683,804.65204,608.8278,536.30035
1533222560,746.2271,801.4286,801.4286,704.3223,520.989
1533222560,828.8278,803.0403,799.011,927.1429,929.9634
1533222560,873.5531,812.71063,801.02563,960.989,1266.0073
1533222560,813.91943,809.89014,800.2198,768.3883,1033.5165
1533222560,738.1685,796.99634,797.8022,624.5421,589.89014
1533222560,741.79486,788.5348,794.17584,680.9524,529.45056
1533222560,817.5458,783.2967,795.38464,905.78754,1074.6154
1533222560,871.9414,816.337,797.8022,995.64105,1275.6776
1533222560,822.381,825.6044,799.81683,805.8608,903.36993
1533222560,743.00366,797.8022,799.81683,630.18317,591.9048
1533222560,740.58606,797.8022,795.78754,666.4469,483.9194
1533222560,813.1135,816.337,797.3993,875.56775,726.08057
1533222560,880,833.2601,803.8461,1004.90845,1058.9011
1533222560,845.34796,825.6044,805.4579,848.5714,999.67035
1533222560,761.9414,802.23444,802.23444,649.92676,727.6923
1533222560,743.00366,794.9817,802.23444,652.3443,593.5165
1533222560,803.8461,804.2491,803.0403,851.39197,710.7692
1533222560,876.77655,811.50183,807.47253,1015.38464,1137.8755
1533222560,858.6447,819.15753,809.0842,884.83514,1086.7032
1533222560,780.07324,811.0989,807.0696,672.49084,567.72894
1533222560,757.9121,799.41394,807.8755,657.5824,383.99268
1533222560,815.5311,788.1319,805.4579,846.1539,826.4103
1533222560,890.87915,810.293,806.26373,1021.02563,1271.2454
1533222560,878.3883,833.2601,813.5165,914.65204,1069.3773
1533222560,793.7729,812.71063,816.7399,696.6667,695.05493
1533222560,753.8828,798.20514,815.5311,649.5238,509.70697
1533222560,801.8315,796.99634,814.7253,813.5165,699.89014
1533222560,883.6264,809.4872,813.91943,1008.1319,1093.956
1533222560,880.80585,811.9048,814.7253,946.08057,1165.2748
1533222560,798.60803,790.14655,814.7253,726.4835,948.9011
1533222560,751.06226,800.6227,812.71063,642.27106,514.5421
1533222560,794.17584,814.3223,816.337,784.10254,460.54944
1533222560,876.3736,811.9048,817.1429,992.01465,947.6923
1533222560,882.4176,819.9634,814.3223,959.7802,1099.1941
1533222560,800.6227,811.9048,813.1135,735.7509,748.24176
1533222560,746.63007,788.93774,810.293,634.21246,508.49817
1533222560,768.7912,780.07324,803.0403,745.42126,645.89746
1533222560,851.39197,803.0403,802.6374,960.989,977.9121
1533222560,882.8205,822.381,803.44324,967.4359,1134.249
1533222560,801.8315,812.3077,799.011,736.1539,928.7546
1533222560,735.7509,791.3553,795.78754,608.022,664.43225
1533222560,755.89746,799.41394,796.5934,709.9634,680.14655
1533222560,832.4542,826.4103,795.78754,924.7253,861.8681
1533222560,872.74725,831.2454,795.78754,965.42126,1055.2748
1533222560,811.50183,815.12823,798.20514,764.7619,872.74725
1533222560,743.00366,804.2491,803.0403,613.663,497.21613
1533222560,757.50916,804.2491,805.4579,680.14655,455.31134
1533222560,836.08057,807.47253,803.0403,904.17584,844.1392
1533222560,885.2381,815.9341,797.3993,990,1197.5092
1533222560,832.8571,818.7546,795.38464,803.0403,916.26373
1533222560,759.12085,799.41394,796.99634,637.4359,525.0183
1533222560,753.0769,785.7143,796.99634,674.90845,561.28204
1533222560,827.619,788.93774,798.20514,884.83514,989.19415
1533222560,890.4762,827.2161,801.02563,1004.5055,1165.2748
1533222560,848.1685,836.4835,799.011,831.6484,908.60803
1533222560,773.6264,810.696,799.011,645.4945,558.46155
1533222560,763.95605,810.696,801.8315,672.49084,423.88278
1533222560,824.7985,819.15753,804.65204,870.7326,675.7143
1533222560,891.28204,826.4103,806.26373,1012.96704,1014.17584
1533222560,862.674,816.7399,802.23444,872.3443,968.6447
1533222560,773.22345,807.8755,801.02563,661.6117,602.7839
1533222560,745.42126,808.68134,802.6374,648.71796,403.73627
1533222560,805.4579,808.68134,801.02563,830.0366,659.19415
1533222560,885.2381,808.2784,805.05493,1005.31134,1216.044
1533222560,866.7033,809.4872,807.0696,899.34064,1290.1831
1533222560,780.87915,818.7546,808.68134,674.90845,693.44324
1533222560,750.2564,809.89014,810.293,641.8681,403.33334
1533222560,803.8461,801.02563,809.0842,814.7253,717.2161
1533222560,884.0293,830.4396,809.0842,1007.72894,1047.2161
1533222560,879.19415,835.6777,807.8755,935.6044,1006.9231
1533222561,795.78754,809.4872,808.68134,705.9341,676.52014
1533222561,753.0769,801.4286,812.3077,636.2271,451.68497
1533222561,792.96704,807.47253,807.0696,779.67035,537.50916
1533222561,871.53845,818.3516,805.8608,983.5531,894.10254
1533222561,881.6117,815.9341,809.0842,949.304,1206.7766
1533222561,799.81683,795.78754,803.44324,716.8132,1058.4982
1533222561,740.18317,799.011,799.81683,616.08057,579.011
1533222561,765.16486,802.6374,803.0403,744.61536,531.06226
1533222561,849.7802,809.4872,809.89014,965.82416,1023.44324
1533222561,879.59705,821.1722,813.5165,968.6447,1224.5055
1533222561,804.2491,815.9341,806.26373,739.3773,825.6044
1533222561,741.39197,797.8022,802.23444,612.4542,458.5348
1533222561,763.1502,787.326,805.05493,716.4103,511.3187
1533222561,842.9304,809.89014,805.8608,942.4542,938.4249
1533222561,877.98535,829.6337,807.47253,983.95605,1086.7032
1533222561,810.696,809.0842,805.05493,768.3883,791.75824
1533222561,743.00366,780.07324,804.65204,624.1392,641.06226
1533222561,752.674,785.31134,802.6374,705.9341,658.3883
1533222561,828.8278,814.3223,804.2491,925.5311,869.12085
1533222561,880.40295,823.5897,805.4579,1004.10254,1144.3224
1533222561,824.7985,798.20514,804.2491,810.293,1064.9451
1533222561,741.79486,787.72894,803.0403,628.5714,622.52747
1533222561,744.61536,794.57874,807.47253,674.5055,423.88278
1533222561,823.9927,799.011,813.1135,901.3553,805.8608
1533222561,883.6264,811.9048,809.89014,1016.5934,1173.3334
1533222561,839.304,823.9927,806.26373,838.49817,933.9927
1533222561,760.32965,811.0989,803.8461,646.7033,503.26007
1533222561,752.674,798.60803,803.0403,669.67035,423.47986
1533222561,823.1868,807.8755,804.2491,873.5531,795.38464
1533222561,891.685,820.3663,804.65204,1015.78754,1189.4506
1533222561,854.21246,822.7839,803.8461,865.09155,993.22345
1533222561,771.2088,803.0403,806.26373,663.22345,623.3333
1533222561,752.27106,778.86444,809.0842,668.46155,684.57874
1533222561,808.2784,806.6667,805.4579,851.39197,778.0586
1533222561,883.6264,834.87177,804.65204,1012.96704,975.09155
1533222561,869.92676,827.619,805.4579,905.78754,1028.2784
1533222561,787.326,817.5458,803.0403,692.6374,696.6667
1533222561,751.8681,805.8608,801.4286,653.5531,519.3773
1533222561,802.23444,805.05493,802.23444,825.2015,714.3956
1533222561,882.4176,815.9341,805.8608,1014.17584,1137.0696
1533222561,875.16486,820.7692,811.0989,933.1868,1248.6813
1533222561,786.52014,810.293,810.696,708.7546,784.5055
1533222561,740.18317,800.6227,809.0842,640.65936,460.9524
1533222561,781.685,792.96704,809.89014,792.96704,744.21246
1533222561,862.27106,813.5165,807.47253,995.2381,1168.9011
1533222561,873.5531,836.08057,809.0842,950.10986,1117.326
1533222561,797.8022,812.71063,812.71063,722.8571,762.74725
1533222561,754.2857,799.81683,811.9048,630.18317,507.69232
1533222561,789.7436,809.89014,809.89014,756.7033,581.02563
1533222561,864.68866,820.3663,809.4872,970.65936,932.381
1533222561,890.07324,823.9927,813.1135,969.0476,1089.1208
1533222561,815.9341,811.0989,813.1135,746.63007,853.8095
1533222561,747.03296,793.36993,809.0842,628.5714,554.83514
1533222561,769.19415,794.9817,805.4579,735.34796,597.9487
1533222561,848.97437,805.05493,806.6667,956.1539,1060.5128
1533222561,880.40295,799.011,803.44324,990.40295,1382.8572
1533222561,812.3077,805.05493,798.60803,766.3736,977.9121
1533222561,745.82416,807.0696,796.99634,618.49817,479.48718
1533222561,760.32965,798.60803,798.60803,705.12823,497.61905
1533222561,838.0952,812.71063,802.23444,926.337,854.21246
1533222561,885.2381,829.2308,803.44324,996.4469,1109.2675
1533222561,825.6044,810.293,805.8608,798.20514,911.8315
1533222561,747.03296,781.685,802.23444,629.7802,616.08057
1533222561,745.42126,788.93774,799.011,686.1905,504.06595
1533222561,823.9927,801.8315,804.65204,911.8315,804.65204
1533222561,873.5531,811.0989,808.68134,1002.49084,1185.4213
1533222561,815.12823,794.17584,806.26373,810.696,1147.1428
1533222561,735.34796,782.49084,804.65204,622.9304,834.0659
1533222561,705.5311,799.011,801.8315,631.39197,546.77655
1533222561,765.9707,805.4579,801.02563,826.4103,786.9231
1533222561,843.73627,813.91943,803.44324,955.7509,1225.3114
1533222561,788.5348,815.9341,800.6227,787.72894,1023.0403
1533222561,696.26373,795.78754,796.99634,575.38464,549.59705
1533222561,668.86444,781.685,796.5934,557.6557,428.71796
1533222561,711.5751,789.7436,800.6227,740.58606,704.7253
1533222561,776.8498,808.2784,802.23444,898.1319,1079.4506
1533222561,735.7509,796.99634,798.20514,751.4652,1064.9451
1533222561,649.12085,772.4176,796.5934,541.13556,784.90845
1533222561,617.28937,762.3443,803.0403,517.3626,726.4835
1533222561,655.9707,790.54944,804.2491,678.93774,756.7033
1533222561,728.9011,812.3077,801.4286,848.1685,996.4469
1533222561,708.3516,801.02563,795.78754,720.84247,1015.78754
1533222561,618.9011,785.7143,792.96704,510.51282,720.84247
1533222561,572.1612,785.7143,799.81683,466.1905,493.58975
1533222561,607.619,787.72894,800.6227,610.4396,593.1135
1533222561,678.93774,784.90845,799.011,812.3077,1057.2894
1533222561,678.93774,794.57874,798.20514,751.4652,1183.0037
1533222561,600.7692,792.1612,792.96704,514.1392,767.98535
1533222561,550.80585,768.7912,788.93774,421.4652,505.67764
1533222561,583.0403,759.12085,790.54944,560.4762,751.4652
1533222561,668.0586,780.4762,794.17584,779.2674,1141.0989
1533222561,681.3553,799.41394,796.5934,763.1502,1060.1099
1533222561,601.1722,784.10254,797.3993,547.1795,736.1539
1533222561,547.98535,770.40295,796.1905,441.61172,496.00732
1533222561,566.9231,779.2674,797.8022,548.3883,498.02197
1533222561,648.71796,794.9817,798.20514,765.9707,882.4176
1533222561,686.1905,792.1612,798.60803,797.8022,1100
1533222561,620.5128,774.43225,799.011,581.8315,832.8571
1533222561,562.0879,767.98535,797.8022,449.2674,455.31134
1533222561,577.8022,772.01465,799.41394,534.68866,427.91208
1533222561,653.1502,772.01465,798.20514,750.2564,888.46155
1533222561,707.5458,769.19415,795.78754,826.0073,1368.3517
1533222561,640.65936,780.4762,792.1612,614.87177,1053.2601
1533222561,567.326,777.6557,794.17584,447.25275,508.49817
1533222561,591.0989,767.1795,796.1905,525.0183,460.1465
1533222561,670.87915,786.1172,793.36993,750.65936,765.16486
1533222561,734.5421,809.0842,795.78754,857.4359,1042.7839
1533222561,690.6227,800.6227,796.99634,681.75824,873.5531
1533222561,615.6777,777.25275,797.3993,502.45422,586.26373
1533222561,615.6777,782.49084,803.8461,541.53845,503.26007
1533222561,689.81683,799.41394,800.6227,752.674,761.9414
1533222561,755.4945,805.4579,801.02563,888.86444,1084.2858
1533222561,724.0659,790.14655,804.2491,741.79486,1057.6923
1533222561,660.80585,776.4469,805.05493,559.67035,729.707
1533222561,649.5238,779.67035,807.47253,578.20514,529.0476
1533222561,712.7839,790.54944,804.65204,773.22345,714.7985
1533222561,796.99634,789.34064,803.44324,940.0366,1191.0623
1533222561,780.87915,799.011,805.4579,816.7399,1226.9231
1533222561,700.696,804.2491,806.6667,596.7399,663.22345
1533222561,686.99634,786.52014,809.4872,583.8461,455.31134
1533222561,747.8388,793.36993,811.0989,776.4469,686.99634
1533222561,830.0366,815.5311,812.71063,965.42126,1025.8608
1533222561,822.381,820.7692,815.9341,878.7912,1023.8461
1533222561,741.79486,800.2198,814.3223,661.6117,703.5165
1533222561,707.1429,780.07324,812.71063,610.84247,576.1905
1533222561,755.89746,790.14655,815.5311,772.01465,676.52014
1533222561,836.08057,815.5311,821.5751,975.09155,920.293
1533222561,834.87177,806.6667,815.12823,921.50183,1066.9597
1533222561,761.9414,773.22345,811.0989,700.696,949.304
1533222561,724.0659,785.31134,812.3077,616.8865,575.78754
1533222561,771.2088,805.05493,812.71063,757.50916,524.21246
1533222561,866.7033,813.91943,819.15753,985.56775,959.3773
1533222561,886.4469,821.1722,819.9634,975.4945,1108.8645
1533222561,813.1135,807.47253,816.337,748.6447,743.00366
1533222561,761.9414,791.75824,812.71063,641.8681,430.7326
1533222561,791.3553,790.54944,814.7253,766.3736,582.6374
1533222561,870.32965,803.44324,813.91943,988.3883,969.0476
1533222561,891.685,815.12823,808.68134,1004.10254,1152.7839
1533222561,821.978,805.8608,808.2784,782.8938,896.52014
1533222561,760.32965,782.0879,810.293,653.95605,678.5348
1533222561,776.4469,790.14655,811.50183,753.8828,715.2015
1533222561,860.2564,826.0073,812.3077,978.71796,830.84247
1533222561,911.02563,827.619,815.12823,1043.9927,1102.0146
1533222561,855.42126,801.8315,814.7253,838.0952,1021.8315
1533222561,789.7436,797.8022,809.89014,670.87915,587.0696
1533222561,800.2198,802.6374,811.0989,735.7509,444.0293
1533222561,877.1795,813.5165,810.696,960.58606,819.15753
1533222561,930.7692,826.4103,806.6667,1058.9011,1245.8608
1533222561,882.8205,824.3956,807.0696,869.5238,1118.1318
1533222561,808.2784,809.89014,805.4579,689.011,677.326
1533222561,813.1135,807.47253,809.89014,741.79486,581.8315
1533222561,885.64105,812.3077,816.337,965.42126,1050.4396
1533222561,946.08057,845.34796,814.7253,1091.9414,1228.5348
1533222561,913.0403,844.94507,808.68134,934.7985,948.9011
1533222561,835.2747,813.5165,805.8608,739.7802,639.0476
1533222561,822.381,816.7399,804.65204,750.2564,460.1465
1533222561,880,830.4396,799.011,942.8571,683.7729
1533222561,944.87177,838.9011,795.78754,1089.5238,1102.0146
1533222561,920.293,832.8571,797.3993,949.707,1094.762
1533222561,837.28937,825.2015,796.5934,725.6777,665.64105
1533222561,816.7399,824.7985,795.38464,698.2784,482.71063
1533222561,874.35895,831.2454,799.011,877.98535,789.7436
1533222561,941.6484,834.87177,805.05493,1055.6776,1219.2675
1533222561,921.50183,836.08057,807.47253,951.31866,1176.1538
1533222561,827.619,833.2601,809.4872,716.4103,606.0073
1533222561,783.2967,817.9487,812.71063,662.4176,367.47253
1533222561,819.5604,811.0989,816.337,829.6337,638.24176
1533222561,884.83514,826.4103,819.9634,1028.2784,1028.2784
1533222561,885.2381,827.619,821.1722,960.18317,1050.0366
1533222561,805.05493,801.02563,821.978,732.52747,709.5604
1533222561,757.1062,788.93774,825.6044,661.2088,456.52014
1533222561,802.23444,798.60803,827.619,807.47253,570.9524
1533222561,885.2381,813.91943,828.4249,1025.8608,992.8205
1533222561,890.4762,815.12823,827.619,1006.52014,1172.1245
1533222561,820.3663,789.7436,824.3956,781.28204,1100
1533222561,773.6264,799.81683,820.7692,667.6557,666.04395
1533222561,795.78754,808.68134,814.3223,781.28204,435.9707
1533222561,870.7326,809.4872,808.68134,1001.28204,885.64105
1533222561,896.9231,826.0073,807.47253,1006.52014,1134.249
1533222561,824.7985,813.5165,802.23444,772.4176,797.3993
1533222561,763.5531,796.5934,799.81683,636.2271,486.73993
1533222561,790.9524,797.3993,803.0403,736.9597,551.2088
1533222561,865.89746,818.7546,803.44324,965.0183,902.1612
1533222561,904.9817,833.2601,800.6227,1012.96704,1116.9231
1533222561,842.9304,819.15753,798.60803,792.96704,874.7619
1533222561,776.8498,795.38464,799.81683,642.27106,695.8608
1533222561,786.9231,800.2198,798.20514,716.4103,739.7802
1533222561,853.4066,828.022,796.5934,931.1722,912.6374
1533222561,898.1319,841.7216,796.5934,1021.8315,1138.2784
1533222561,844.1392,822.7839,797.8022,831.2454,975.09155
1533222561,771.6117,812.71063,800.6227,654.7619,560.87915
1533222561,774.43225,818.3516,800.2198,706.337,400.1099
1533222561,842.52747,827.619,804.65204,929.5604,731.7216
1533222561,898.1319,841.7216,814.7253,1050.8425,1140.6959
1533222561,856.63007,832.0513,813.91943,872.74725,959.7802
1533222561,776.04395,807.8755,808.2784,671.28204,527.03296
1533222561,770.80585,794.17584,809.0842,693.44324,574.9817
1533222561,834.4689,803.8461,812.3077,905.38464,996.04395
1533222561,892.49084,842.9304,817.9487,1047.619,1195.8975
1533222561,869.92676,847.76556,822.7839,896.52014,985.9707
1533222561,792.1612,819.5604,821.5751,686.1905,666.04395
1533222561,766.3736,802.6374,815.5311,677.72894,544.35895
1533222561,828.4249,819.15753,813.91943,873.5531,736.9597
1533222561,899.7436,843.73627,811.50183,1042.7839,1087.1062
1533222561,879.59705,839.707,808.2784,924.7253,1109.2675
1533222561,795.78754,821.978,808.68134,698.2784,757.9121
1533222561,764.35895,815.9341,809.89014,653.95605,454.5055
1533222561,813.91943,821.5751,811.0989,829.6337,597.5458
1533222561,885.64105,823.9927,815.12823,1027.8755,1080.2565
1533222561,876.77655,822.381,817.1429,948.9011,1203.956
1533222561,796.1905,815.12823,815.5311,709.5604,795.38464
1533222561,755.4945,805.4579,815.9341,638.24176,466.1905
1533222561,791.3553,796.5934,817.5458,795.38464,712.381
1533222561,865.09155,823.5897,817.5458,1005.7143,1104.8352
1533222561,874.7619,840.10986,817.1429,967.8388,1074.2124
1533222561,796.5934,812.3077,815.5311,728.49817,730.10986
1533222561,753.0769,796.1905,817.1429,630.18317,506.88644
1533222561,789.34064,804.2491,816.7399,766.3736,624.1392
1533222561,863.0769,830.84247,819.15753,995.2381,962.6007
1533222561,886.8498,835.2747,823.1868,1002.8938,1140.6959
1533222561,819.5604,807.0696,815.12823,765.56775,997.25275
1533222561,759.12085,797.8022,809.0842,631.79486,621.31866
1533222561,781.28204,814.7253,809.4872,732.9304,477.47253
1533222561,861.8681,825.2015,811.50183,966.63007,902.5641
1533222561,885.64105,814.3223,808.68134,1012.1612,1257.1428
1533222561,817.5458,812.71063,805.4579,780.87915,825.6044
1533222561,759.92676,808.2784,804.2491,626.1539,433.5531
1533222561,778.0586,808.68134,808.2784,713.5897,502.45422
1533222561,846.1539,825.6044,809.4872,944.4689,842.1245
1533222561,892.49084,841.7216,808.2784,1026.2638,1087.9121
1533222561,844.94507,828.8278,809.4872,821.1722,890.07324
1533222561,775.2381,799.41394,808.2784,650.7326,579.81683
1533222561,778.86444,796.5934,808.68134,720.4396,535.4945
1533222561,847.76556,815.9341,815.5311,933.9927,810.696
1533222561,898.5348,834.87177,819.5604,1044.3956,1115.7142
1533222561,857.03296,815.5311,815.9341,869.12085,1113.2968
1533222561,789.34064,796.99634,814.7253,672.0879,846.55676
1533222561,781.685,821.978,816.7399,692.23444,511.3187
1533222561,840.5128,835.2747,821.978,906.99634,709.15753
1533222561,895.7143,843.3333,825.6044,1059.3041,1102.4176
1533222561,867.9121,842.1245,820.7692,904.17584,975.89746
1533222561,790.9524,816.7399,815.12823,681.75824,617.28937
1533222561,769.59705,803.44324,814.7253,674.10254,483.9194
1533222561,831.2454,812.3077,815.12823,868.71796,723.2601
1533222561,882.01465,828.8278,815.9341,1029.0842,1114.9084
1533222561,860.65936,823.9927,817.1429,909.81683,1049.6337
1533222561,790.14655,801.8315,813.5165,679.34064,658.3883
1533222561,750.65936,776.8498,810.293,643.0769,713.5897
1533222561,796.5934,799.81683,810.293,828.4249,826.0073
1533222561,871.53845,839.304,815.12823,1022.6374,928.3516
1533222561,859.45056,828.8278,820.3663,939.2308,979.92676
1533222561,782.8938,804.2491,817.1429,701.9048,635.82416
1533222561,747.4359,796.5934,811.9048,632.6007,334.83517
1533222561,782.0879,802.23444,815.9341,792.96704,476.66666
1533222562,846.9597,813.5165,819.9634,1002.49084,947.28937
1533222562,856.2271,821.1722,818.3516,956.9597,1067.3627
1533222562,786.9231,801.8315,812.3077,716.4103,742.1978
1533222562,736.55676,788.1319,809.0842,619.707,493.1868
1533222562,772.8205,789.34064,809.89014,763.5531,700.696
1533222562,852.1978,815.12823,813.91943,988.7912,1110.0732
1533222562,870.32965,836.4835,813.5165,979.5238,1072.6007
1533222562,801.8315,817.1429,809.89014,747.8388,792.5641
1533222562,751.4652,796.5934,809.89014,628.5714,609.6337
1533222562,770.40295,801.02563,806.6667,732.9304,540.7326
1533222562,834.4689,821.1722,805.4579,957.3626,819.5604
1533222562,867.50916,826.4103,805.8608,991.2088,1093.1501
1533222562,807.8755,810.696,805.05493,764.35895,888.86444
1533222562,745.82416,801.02563,805.05493,615.2747,511.72162
1533222562,765.9707,806.6667,809.0842,707.1429,471.8315
1533222562,840.5128,823.9927,814.3223,944.87177,965.82416
1533222562,878.3883,824.7985,813.1135,1019.011,1394.1392
1533222562,823.5897,824.7985,809.4872,806.6667,1000.4762
1533222562,756.7033,814.7253,808.2784,630.18317,492.78387
1533222562,757.9121,807.8755,807.47253,685.38464,469.81686
1533222562,819.9634,828.4249,810.293,916.6667,822.7839
1533222562,876.77655,846.1539,813.91943,1028.6813,1122.5641
1533222562,839.707,829.6337,815.5311,842.1245,927.9487
1533222562,766.77655,800.6227,813.91943,651.53845,639.0476
1533222562,755.09155,807.0696,813.1135,678.93774,564.5055
1533222562,812.3077,830.84247,815.9341,889.2674,792.96704
1533222562,871.9414,839.707,815.9341,1029.8901,1221.6849
1533222562,842.9304,815.5311,813.1135,871.53845,1252.3077
1533222562,766.3736,801.4286,813.91943,660.80585,820.3663
1533222562,748.24176,815.12823,814.7253,657.98535,434.7619
1533222562,811.0989,823.1868,815.5311,859.0476,657.98535
1533222562,886.04395,839.304,819.15753,1031.5018,1116.9231
1533222562,861.06226,841.31866,817.1429,902.1612,1074.6154
1533222562,785.7143,821.1722,814.7253,676.9231,660.40295
1533222562,762.3443,812.3077,813.5165,650.7326,440
1533222562,808.68134,824.3956,811.9048,834.0659,683.36993
1533222562,878.7912,842.52747,816.7399,1024.249,1046.0073
1533222562,859.45056,834.4689,817.9487,925.5311,1016.5934
1533222562,769.19415,804.65204,812.71063,683.36993,756.7033
