timestamps,TP9,AF7,AF8,TP10,Right AUX
1533222560,742.1978,778.46155,796.5934,768.3883,668.86444
1533222560,1033.5165,844.1392,794.9817,950.9158,731.31866
1533222560,994.0293,849.7802,796.5934,909.011,736.9597
1533222560,747.4359,807.0696,799.41394,753.8828,705.9341
1533222560,532.674,759.92676,797.3993,624.94507,672.49084
1533222560,697.47253,773.22345,800.6227,742.1978,782.8938
1533222560,1011.3553,833.663,802.6374,947.6923,930.7692
1533222560,1007.326,834.4689,796.99634,927.5458,953.73627
1533222560,782.49084,777.25275,802.23444,786.1172,1024.249
1533222560,546.77655,767.5824,801.4286,639.85345,811.9048
1533222560,660.80585,785.31134,796.99634,712.381,644.68866
1533222560,995.2381,817.1429,791.3553,932.381,815.5311
1533222560,1029.0842,842.1245,794.9817,946.08057,895.31134
1533222560,817.9487,838.0952,802.6374,797.3993,687.3993
1533222560,565.7143,784.90845,800.2198,640.2564,609.6337
1533222560,618.49817,758.315,798.60803,689.41394,661.2088
1533222560,958.1685,822.381,802.23444,912.23444,686.5934
1533222560,1037.1428,843.73627,804.65204,946.4835,761.53845
1533222560,841.31866,813.1135,803.0403,815.9341,774.83514
1533222560,585.05493,745.42126,801.8315,662.8205,840.5128
1533222560,591.50183,745.82416,803.8461,672.8938,861.4652
1533222560,924.7253,835.6777,805.05493,885.64105,802.6374
1533222560,1053.2601,845.34796,805.4579,958.1685,853.8095
1533222560,876.3736,814.7253,805.4579,837.6923,851.79486
1533222560,613.2601,779.67035,798.60803,669.2674,732.9304
1533222560,573.36993,757.50916,796.99634,653.5531,720.4396
1533222560,886.4469,783.69965,801.02563,866.7033,865.89746
1533222560,1051.6483,811.0989,798.60803,965.0183,972.674
1533222560,909.011,818.7546,799.011,861.4652,872.74725
1533222560,654.35895,774.83514,801.8315,700.696,830.0366
1533222560,560.87915,731.31866,801.02563,647.1062,858.24176
1533222560,845.7509,753.47986,803.8461,845.7509,996.8498
1533222560,1057.6923,840.10986,801.02563,967.8388,944.4689
1533222560,944.87177,850.58606,799.81683,879.19415,772.8205
1533222560,685.78754,787.72894,807.8755,726.4835,732.52747
1533222560,543.5531,763.95605,802.23444,646.30035,678.5348
1533222560,799.81683,806.26373,799.81683,815.12823,689.81683
1533222560,1043.1868,844.5421,803.8461,969.85345,793.7729
1533222560,958.97437,826.8132,805.8608,909.41394,840.5128
1533222560,718.4249,796.1905,804.2491,746.63007,736.9597
1533222560,542.3443,759.5238,801.8315,635.82416,664.83514
1533222560,759.5238,788.1319,802.23444,784.10254,756.7033
1533222560,1037.9487,810.696,802.23444,968.24176,1015.38464
1533222560,987.1795,802.6374,803.0403,928.7546,1108.8645
1533222560,751.4652,831.2454,799.41394,758.71796,787.326
1533222560,545.9707,792.5641,788.93774,631.79486,605.2015
1533222560,714.7985,787.326,795.78754,753.47986,676.1172
1533222560,1016.1905,850.58606,802.6374,937.2161,718.022
1533222560,1003.2967,861.8681,798.60803,915.4579,750.2564
1533222560,781.28204,816.337,805.8608,772.8205,738.1685
1533222560,556.4469,768.3883,804.65204,632.1978,674.10254
1533222560,672.49084,784.90845,794.57874,711.5751,644.2857
1533222560,996.04395,839.304,792.5641,918.68134,719.2308
1533222560,1023.44324,832.4542,798.20514,929.15753,906.5934
1533222560,795.38464,776.8498,803.0403,781.28204,1019.81683
1533222560,568.5348,759.5238,804.65204,633.4066,830.0366
1533222560,647.1062,789.7436,806.26373,693.44324,665.64105
1533222560,965.82416,815.12823,801.4286,913.0403,768.3883
1533222560,1030.6959,815.5311,794.57874,955.34796,946.8865
1533222560,829.2308,826.8132,793.7729,815.12823,786.52014
1533222560,581.4286,782.0879,794.57874,657.5824,601.1722
1533222560,606.8132,761.13556,800.2198,688.20514,643.47986
1533222560,934.3956,821.1722,799.011,902.96704,786.9231
1533222560,1044.7986,848.97437,795.38464,962.1978,876.3736
1533222560,871.13556,823.9927,796.99634,838.49817,854.21246
