timestamps,TP9,AF7,AF8,TP10,Right AUX
45218.45379541,822.7839,807.8755,858.24176,819.9634,743.4066
45218.45379541,828.8278,809.0842,830.4396,813.1135,764.7619
45218.45379542,839.707,809.89014,825.6044,818.7546,735.34796
45218.45379542,830.0366,805.8608,814.3223,815.5311,760.7326
45218.45379542,820.3663,803.8461,815.5311,805.8608,722.4542
45218.45379542,811.9048,800.2198,807.8755,819.5604,788.93774
45218.45379542,808.2784,799.81683,804.2491,835.6777,925.9341
45218.45379543,807.0696,801.4286,842.52747,827.619,750.65936
45218.45379543,800.2198,797.8022,848.97437,819.5604,813.5165
45218.45379544,804.2491,796.5934,818.3516,824.3956,1009.34064
45218.45379610,805.05493,799.41394,825.2015,825.6044,973.8828
45218.45379610,803.8461,805.05493,869.12085,815.5311,731.31866
45218.45379610,809.89014,802.6374,861.06226,810.293,700.696
45218.45379611,807.47253,800.6227,846.1539,812.3077,785.7143
45218.45379611,806.6667,805.05493,852.1978,805.8608,692.23444
45218.45379611,809.89014,810.696,853.4066,807.47253,692.6374
45218.45379611,807.47253,815.9341,860.65936,816.7399,848.1685
45218.45379612,801.02563,814.3223,836.08057,809.4872,958.5714
45218.45379613,790.9524,820.7692,861.8681,790.54944,824.7985
45218.45379615,772.01465,829.2308,888.46155,768.3883,653.5531
45218.45379615,740.58606,850.58606,885.2381,747.8388,715.2015
45218.45379615,695.05493,855.0183,874.35895,702.71063,772.01465
45218.45379691,648.315,860.2564,865.09155,660,707.9487
45218.45379692,628.5714,882.01465,871.13556,643.0769,672.0879
45218.45379692,580.6227,899.34064,868.315,590.696,724.4689
45218.45379692,503.663,913.8461,880.80585,506.0806,803.44324
45218.45379693,467.39926,921.50183,894.90845,460.54944,740.58606
45218.45379693,440.40292,923.1135,880,429.12088,691.8315
45218.45379693,429.92673,913.8461,875.16486,420.65933,802.23444
45218.45379693,454.10257,900.14655,886.04395,444.0293,803.0403
45218.45379694,469.4139,898.5348,900.14655,453.69965,747.8388
45218.45379694,482.30768,898.5348,892.0879,463.7729,705.9341
45218.45379694,512.52747,903.36993,844.94507,491.97803,929.15753
45218.45379694,554.83514,900.14655,799.81683,539.92676,1193.8828
45218.45379733,596.337,892.49084,829.6337,574.17584,907.8022
45218.45379733,649.12085,892.49084,823.9927,602.7839,667.6557
45218.45379733,701.9048,884.0293,780.4762,650.7326,730.10986
45218.45379733,733.73627,857.03296,788.93774,699.4872,721.2454
45218.45379734,759.5238,842.1245,790.9524,737.76556,732.1245
45218.45379734,804.65204,836.08057,786.52014,776.04395,838.49817
45218.45379734,838.0952,815.5311,796.1905,811.50183,963.4066
45218.45379734,865.4945,807.47253,828.022,847.3626,853.00366
45218.45379734,890.87915,800.2198,847.76556,885.64105,701.9048
45218.45379735,919.89014,787.72894,831.2454,912.23444,720.84247
45218.45379736,961.79486,780.87915,782.49084,947.6923,953.3333
45218.45379736,982.74725,771.6117,821.5751,966.63007,972.27106
45218.45379772,1000.07324,766.3736,860.65936,981.13556,731.7216
45218.45379772,1021.8315,759.5238,834.4689,1014.17584,693.0403
45218.45379773,1024.249,749.45056,840.5128,1023.8461,741.39197
45218.45379773,1034.7252,748.24176,848.5714,1030.6959,696.26373
45218.45379774,1052.4542,749.0476,846.9597,1043.5897,679.7436
45218.45379774,1041.5751,748.24176,830.0366,1030.2931,882.01465
45218.45379774,1032.3077,751.8681,821.978,1022.23444,959.3773
45218.45379774,1036.337,752.674,832.4542,1030.6959,850.989
45218.45379775,1033.1135,753.47986,842.9304,1027.8755,696.6667
45218.45379775,1019.81683,753.0769,814.3223,1025.8608,780.87915
45218.45379775,1017.8022,749.85345,780.87915,1036.7399,1153.1868
45218.45379775,1016.99634,754.2857,841.31866,1025.4579,948.0952
45218.45379809,1006.1172,757.1062,857.8388,1015.78754,690.6227
45218.45379809,1010.54944,758.315,808.2784,1017.3993,796.1905
45218.45379809,1006.52014,763.1502,828.4249,1009.34064,774.43225
45218.45379810,993.6264,763.5531,848.5714,992.01465,682.96704
45218.45379810,984.7619,762.3443,815.12823,983.5531,712.381
45218.45379810,985.16486,759.5238,794.57874,987.5824,821.1722
45218.45379810,983.5531,760.7326,807.8755,989.19415,842.1245
45218.45379811,971.8681,759.92676,830.0366,975.09155,758.315
45218.45379811,969.0476,761.9414,816.337,967.8388,767.5824
45218.45379811,963.00366,770,771.2088,975.89746,980.7326
45218.45379811,952.9304,771.6117,791.75824,969.85345,856.63007
45218.45379813,956.55676,771.2088,816.7399,965.0183,678.93774
45218.45379884,952.9304,774.0293,789.34064,954.5421,800.2198
45218.45379885,946.08057,777.6557,776.04395,946.8865,892.8938
45218.45379885,945.6777,775.2381,795.38464,943.2601,816.337
45218.45379885,943.2601,776.8498,790.9524,939.2308,730.9158
45218.45379885,935.2015,781.28204,766.3736,935.6044,740.18317
45218.45379887,931.1722,776.8498,759.5238,928.7546,817.5458
45218.45379887,921.9048,774.43225,769.19415,915.05493,882.4176
45218.45379887,909.011,774.83514,782.8938,911.02563,802.23444
45218.45379887,904.17584,776.8498,767.5824,912.23444,790.14655
45218.45379888,900.14655,776.04395,747.4359,911.4286,953.73627
45218.45379888,890.87915,776.4469,788.93774,903.7729,785.31134
45218.45379888,887.6557,779.2674,807.47253,892.8938,670.07324
45218.45379924,886.8498,781.685,772.4176,892.49084,885.2381
45218.45379925,872.74725,785.31134,783.2967,886.4469,863.0769
45218.45379925,869.12085,788.5348,810.293,878.3883,663.6264
45218.45379925,873.5531,792.5641,801.02563,878.7912,647.9121
45218.45379926,863.8828,792.1612,769.59705,877.1795,866.7033
45218.45379927,860.65936,795.38464,776.04395,873.1502,927.1429
45218.45379928,861.06226,798.60803,800.2198,861.4652,758.71796
45218.45379928,855.0183,795.78754,786.52014,850.989,749.0476
45218.45379928,856.2271,796.1905,762.74725,853.4066,911.02563
45218.45379928,853.4066,795.38464,803.8461,847.76556,849.7802
45218.45379929,844.1392,795.38464,827.2161,836.8865,680.54944
45218.45379929,845.7509,796.5934,803.44324,843.73627,697.8755
45218.45380001,853.4066,795.78754,805.05493,846.9597,734.1392
45218.45380002,847.3626,796.99634,813.91943,840.5128,709.15753
45218.45380005,847.3626,795.38464,809.4872,836.08057,695.8608
45218.45380005,849.3773,795.38464,790.54944,834.4689,749.45056
45218.45380006,837.6923,799.41394,792.5641,834.0659,780.07324
45218.45380006,832.8571,800.2198,800.2198,834.0659,769.59705
45218.45380007,840.9158,800.6227,800.6227,829.6337,786.9231
