timestamps,TP9,AF7,AF8,TP10,Right AUX
45218.44743569,801.02563,794.57874,912.6374,797.3993,666.04395
45218.44743571,799.011,796.1905,973.8828,796.1905,649.12085
45218.44743571,796.99634,799.011,971.8681,803.44324,738.1685
45218.44743571,801.02563,802.6374,862.27106,803.0403,783.69965
45218.44743571,805.05493,803.44324,844.1392,796.99634,731.31866
45218.44743572,797.8022,801.02563,917.8755,796.1905,811.0989
45218.44743572,797.8022,800.2198,947.6923,796.99634,846.1539
45218.44743572,807.47253,803.8461,749.0476,804.2491,983.5531
45218.44743572,806.26373,804.2491,449.2674,812.3077,1313.956
45218.44743572,798.60803,797.8022,728.0952,805.05493,1029.0842
45218.44743573,804.2491,797.3993,977.1062,799.81683,729.707
45218.44743573,810.293,800.2198,829.6337,805.8608,814.3223
45218.44743647,802.6374,798.20514,913.8461,805.05493,794.17584
45218.44743647,804.2491,801.02563,988.3883,806.26373,683.7729
45218.44743648,807.0696,803.44324,915.05493,809.4872,654.7619
45218.44743648,805.05493,804.65204,851.39197,809.4872,768.7912
45218.44743648,805.05493,804.2491,940.0366,808.2784,759.12085
45218.44743648,796.1905,802.23444,883.6264,802.6374,752.27106
45218.44743649,791.3553,800.2198,709.5604,806.26373,866.30035
45218.44743649,796.5934,801.4286,531.06226,813.1135,1044.3956
45218.44743649,796.99634,800.6227,738.97437,804.2491,874.7619
45218.44743650,795.38464,796.99634,967.03296,799.81683,730.10986
45218.44743650,794.9817,796.99634,861.8681,802.23444,834.0659
45218.44743650,800.2198,799.81683,777.6557,809.89014,842.1245
45218.44743686,807.47253,805.05493,919.0842,813.5165,719.2308
45218.44743688,805.8608,805.05493,970.2564,804.2491,661.6117
45218.44743688,805.05493,803.0403,852.1978,798.20514,777.25275
45218.44743689,807.47253,803.8461,873.5531,803.44324,786.52014
45218.44743689,806.6667,804.65204,980.7326,807.0696,751.4652
45218.44743690,805.05493,804.65204,867.50916,804.2491,787.72894
45218.44743690,804.65204,805.4579,662.8205,805.4579,894.90845
45218.44743690,799.81683,802.6374,649.92676,805.8608,857.8388
45218.44743690,797.3993,799.011,780.07324,802.23444,726.08057
45218.44743691,801.4286,802.6374,957.76556,797.3993,699.0842
45218.44743691,807.0696,805.8608,713.9927,806.6667,862.27106
45218.44743691,805.8608,805.8608,409.7802,818.3516,1054.0659
45218.44743763,800.2198,800.2198,708.7546,809.0842,870.7326
45218.44743763,803.0403,801.02563,931.978,807.0696,776.04395
45218.44743764,805.4579,805.8608,643.8828,814.7253,898.93774
45218.44743764,799.41394,802.6374,823.1868,807.0696,841.7216
45218.44743764,794.9817,799.41394,1050.8425,801.8315,707.5458
45218.44743764,793.36993,800.6227,871.13556,810.696,836.08057
45218.44743765,793.36993,799.41394,614.0659,822.381,1041.5751
45218.44743765,792.96704,796.99634,845.7509,817.5458,894.10254
45218.44743765,793.7729,802.23444,1032.3077,814.3223,674.90845
45218.44743765,795.38464,804.65204,917.0696,815.12823,722.8571
45218.44743766,800.2198,800.6227,882.01465,816.7399,734.5421
45218.44743766,804.2491,798.20514,950.5128,817.1429,671.685
45218.44743801,803.8461,799.81683,977.1062,816.337,716.4103
45218.44743802,803.8461,800.6227,886.4469,815.9341,709.9634
45218.44743803,801.4286,802.23444,888.0586,812.71063,782.0879
45218.44743804,799.41394,799.41394,925.9341,815.12823,793.7729
45218.44743804,800.2198,798.20514,967.8388,814.3223,678.93774
45218.44743804,802.6374,803.0403,732.1245,810.293,825.6044
45218.44743806,801.02563,803.8461,429.5238,818.3516,1081.8682
45218.44743806,797.3993,801.02563,668.86444,812.3077,880.80585
45218.44743806,801.02563,798.20514,815.5311,808.2784,707.1429
45218.44743806,800.2198,801.02563,615.2747,809.4872,852.6007
45218.44743806,798.20514,801.8315,705.5311,807.0696,873.1502
45218.44743807,808.2784,802.23444,1004.10254,812.71063,738.97437
45218.44743839,815.9341,804.2491,960.18317,815.5311,705.9341
45218.44743840,815.9341,803.8461,859.0476,808.2784,696.26373
45218.44743840,815.12823,803.44324,935.2015,803.8461,669.2674
45218.44743840,817.1429,801.02563,978.71796,806.26373,648.71796
45218.44743840,819.15753,801.4286,938.4249,809.89014,727.28937
45218.44743841,820.7692,802.23444,793.7729,809.0842,882.01465
45218.44743841,819.15753,798.20514,787.326,804.65204,885.2381
45218.44743841,807.47253,792.5641,890.87915,800.6227,802.6374
45218.44743841,796.5934,794.57874,789.7436,805.4579,732.9304
45218.44743841,797.3993,802.6374,471.8315,815.9341,951.7216
45218.44743841,793.7729,802.6374,656.77655,811.50183,910.6227
45218.44743843,796.1905,797.3993,975.09155,803.44324,657.1795
45218.44743918,805.8608,798.60803,904.57874,806.26373,679.34064
45218.44743918,806.6667,800.6227,926.337,811.0989,729.707
45218.44743919,806.6667,799.011,979.12085,808.2784,689.011
45218.44743919,811.0989,800.2198,987.1795,806.6667,704.7253
45218.44743921,814.7253,801.4286,874.35895,806.26373,786.9231
45218.44743921,811.50183,797.3993,721.6484,800.6227,779.2674
45218.44743921,808.68134,795.78754,736.9597,796.1905,803.44324
45218.44743922,805.8608,799.011,792.5641,796.1905,863.0769
45218.44743922,806.26373,805.8608,634.61536,802.6374,931.5751
45218.44743922,808.2784,808.2784,397.28937,811.0989,1118.1318
45218.44743924,805.05493,805.05493,690.2198,806.6667,1007.72894
45218.44743924,800.6227,804.2491,996.04395,801.02563,700.696
45218.44743955,800.6227,803.44324,886.04395,797.8022,662.8205
45218.44743956,798.60803,800.2198,950.9158,791.75824,691.02563
45218.44743956,802.23444,800.2198,1011.75824,790.9524,660.40295
45218.44743956,806.6667,802.6374,958.5714,794.57874,689.41394
45218.44743956,803.0403,803.8461,879.19415,799.41394,779.67035
45218.44743956,803.8461,804.2491,902.5641,801.8315,805.4579
45218.44743957,801.4286,802.6374,956.1539,799.41394,826.0073
45218.44743957,799.81683,804.2491,882.8205,803.0403,814.3223
45218.44743957,807.47253,806.26373,568.93774,817.5458,950.10986
45218.44743957,801.8315,805.8608,768.7912,814.7253,883.22345
45218.44743957,797.8022,805.05493,1018.20514,803.8461,654.7619
45218.44743958,806.6667,801.8315,875.16486,811.50183,770.40295
45218.44743994,809.0842,798.60803,845.7509,815.12823,838.0952
45218.44743994,805.8608,795.78754,993.6264,811.0989,724.4689
45218.44743994,803.44324,797.8022,998.46155,812.3077,691.8315
45218.44743995,804.65204,799.81683,936.0073,813.1135,757.1062
45218.44743995,804.2491,799.011,972.27106,809.4872,769.59705
45218.44743995,803.44324,800.6227,955.34796,809.4872,784.10254
45218.44743998,800.6227,797.8022,994.43225,803.44324,803.8461
45218.44743998,800.6227,799.81683,799.81683,802.6374,997.25275
45218.44743998,801.8315,801.4286,527.8388,814.7253,1226.9231
45218.44743998,804.2491,799.011,891.685,807.0696,883.22345
45218.44743999,809.4872,796.99634,1051.6483,801.02563,718.8278
45218.44743999,811.9048,797.8022,906.99634,803.44324,826.0073
45218.44744071,812.3077,801.4286,952.9304,806.6667,787.72894
45218.44744071,815.5311,805.8608,973.47986,807.8755,802.23444
45218.44744071,813.5165,804.2491,942.4542,804.2491,780.4762
45218.44744072,807.8755,800.6227,776.4469,806.26373,840.10986
45218.44744072,808.2784,803.0403,904.17584,807.8755,813.5165
45218.44744072,808.68134,805.8608,1010.14655,805.8608,816.337
45218.44744072,809.0842,803.44324,875.56775,805.05493,881.2088
45218.44744072,809.0842,799.41394,599.9634,815.9341,954.5421
45218.44744073,808.68134,797.8022,844.1392,814.7253,865.89746
45218.44744073,809.89014,804.2491,1056.4835,815.9341,712.7839
45218.44744073,811.9048,806.26373,946.8865,821.5751,755.09155
45218.44744073,810.696,802.6374,984.7619,814.3223,786.52014
45218.44744149,807.8755,803.0403,1008.1319,813.91943,736.55676
45218.44744149,809.89014,803.0403,967.03296,818.7546,680.14655
45218.44744150,811.50183,806.6667,903.7729,817.5458,735.7509
45218.44744150,801.4286,805.05493,954.94507,812.3077,794.9817
45218.44744150,798.20514,797.3993,914.2491,811.0989,813.91943
45218.44744150,803.0403,796.99634,864.68866,810.293,767.5824
45218.44744152,807.47253,802.6374,755.09155,810.696,813.1135
45218.44744152,810.293,805.4579,469.81686,821.1722,1078.2417
45218.44744153,805.05493,805.4579,705.12823,815.12823,904.17584
45218.44744154,798.60803,803.0403,975.89746,806.26373,639.85345
