timestamps,TP9,AF7,AF8,TP10,Right AUX
45211.429093252,808.2784,709.9634,820.7692,828.8278,1174.5421
45211.429093252,810.696,799.81683,817.9487,819.15753,1035.9341
45211.429093252,826.0073,909.011,807.8755,810.293,768.3883
45211.429093264,826.8132,836.08057,816.337,819.15753,823.5897
45211.429093264,823.5897,844.1392,815.9341,822.7839,790.54944
45211.429093264,819.5604,887.6557,806.26373,817.5458,778.86444
45211.429093588,819.9634,860.2564,810.293,812.71063,744.21246
45211.429093600,821.1722,823.5897,812.71063,813.1135,786.1172
45211.429093600,818.3516,836.4835,810.696,816.337,846.9597
45211.429093600,826.8132,837.28937,818.3516,821.978,715.2015
45211.429093611,830.84247,821.5751,819.9634,819.15753,693.44324
45211.429093611,821.5751,800.2198,815.5311,812.71063,890.87915
45211.429093611,819.9634,809.0842,822.7839,819.9634,1000.4762
45211.429093623,824.7985,836.4835,820.3663,826.4103,947.6923
45211.429093623,834.0659,853.00366,805.4579,821.5751,915.8608
45211.429093623,828.022,749.85345,815.12823,826.4103,1010.9524
45211.429093646,817.5458,691.8315,820.7692,836.4835,1159.2307
45211.429093646,820.7692,872.74725,806.26373,820.3663,874.7619
45211.429093982,819.9634,911.8315,805.8608,809.89014,597.9487
45211.429093993,817.5458,865.89746,803.8461,813.91943,732.1245
45211.429093993,818.7546,873.1502,805.05493,815.9341,763.1502
45211.429094005,819.15753,854.21246,808.2784,817.1429,705.9341
45211.429094005,815.12823,811.50183,807.8755,820.7692,760.7326
45211.429094005,813.91943,769.59705,823.5897,819.5604,877.1795
45211.429094016,811.50183,783.69965,829.6337,810.293,847.76556
45211.429094016,809.89014,820.3663,813.5165,811.0989,816.337
45211.429094016,806.6667,790.54944,801.02563,809.89014,898.93774
45211.429094016,794.9817,683.36993,808.68134,811.9048,1092.7472
45211.429094028,805.8608,788.1319,812.3077,814.3223,1012.5641
45211.429094028,812.3077,882.01465,806.26373,802.6374,744.21246
45211.429094757,808.68134,821.5751,799.011,800.6227,772.01465
45211.429094757,811.50183,841.7216,790.9524,805.4579,761.13556
45211.429094769,814.3223,847.3626,799.81683,806.6667,644.68866
45211.429094769,826.8132,812.3077,803.0403,810.696,637.4359
45211.429094769,817.1429,774.83514,807.47253,807.8755,718.022
45211.429094780,805.05493,784.10254,823.1868,810.293,771.6117
45211.429094780,814.3223,809.0842,811.50183,817.9487,907.8022
45211.429094780,815.9341,802.23444,807.0696,815.12823,844.94507
45211.429094792,805.05493,745.42126,817.9487,816.7399,931.5751
45211.429094803,805.4579,761.9414,821.5751,815.9341,1148.3517
45211.429094803,816.7399,897.326,815.9341,803.44324,945.6777
45211.429094815,817.1429,885.2381,805.05493,803.0403,724.87177
45211.429095151,810.293,841.31866,810.293,803.0403,766.3736
45211.429095151,811.9048,865.89746,811.9048,800.2198,758.71796
45211.429095151,813.91943,847.76556,809.89014,805.8608,657.5824
45211.429095162,818.3516,790.54944,807.8755,812.71063,713.9927
45211.429095162,816.7399,800.6227,804.65204,815.9341,840.9158
45211.429095162,805.05493,819.15753,805.4579,811.0989,930.3663
45211.429095162,807.8755,813.1135,810.293,803.44324,875.9707
45211.429095174,804.2491,777.6557,812.71063,801.8315,863.47986
45211.429095174,797.8022,744.21246,809.4872,813.5165,952.52747
45211.429095174,816.337,860.2564,813.1135,807.0696,852.1978
45211.429095174,814.7253,882.8205,809.4872,794.9817,706.337
45211.429095185,805.4579,818.3516,801.02563,797.8022,732.9304
45211.429095914,807.8755,823.5897,811.9048,803.44324,772.4176
45211.429095926,799.011,824.7985,819.9634,810.293,812.71063
45211.429095926,798.60803,825.6044,817.9487,809.4872,810.293
45211.429095938,804.2491,787.72894,812.3077,811.0989,909.81683
45211.429095938,802.6374,794.17584,802.23444,805.4579,842.9304
45211.429095938,802.23444,829.2308,801.02563,803.44324,707.1429
45211.429095949,803.8461,826.8132,814.7253,807.47253,868.71796
45211.429095949,803.0403,748.24176,816.337,813.5165,1075.4213
45211.429095961,801.8315,738.97437,817.5458,817.9487,1184.6154
45211.429095961,822.381,888.46155,830.0366,813.1135,857.4359
45211.429095961,832.0513,877.98535,824.7985,810.293,650.7326
45211.429095961,821.978,819.5604,805.8608,809.4872,668.0586
45211.429096354,828.022,842.52747,804.2491,814.3223,643.0769
45211.429096366,838.9011,861.4652,811.50183,820.7692,666.04395
