timestamps,TP9,AF7,AF8,TP10,AUX Right
143407.97407631902,-23.23239871240469,-534.5177657936231,-61.46091646163812,-39.18327624292732,109.69345625955812
143407.9761923292,-11.813515741832868,-860.9329585631033,-57.00294305519866,-26.022339040307017,210.14629449376352
143407.98911074555,-16.19892078199898,-814.4601552274281,-47.01197843580891,-28.380824947180308,273.8930685846936
143407.99579663016,-17.515491799556457,-419.2396769226707,-48.306917976975626,-29.841914414907112,10.036058675418964
143407.9947980039,-17.276985551926046,-419.6065293584785,-47.18830606456573,-27.744968257507807,-25.21905412647274
143407.99668241397,-23.36239781752596,-168.07975749914954,-47.61409966890994,-33.090407472449954,-48.42772117755503
143408.00310277345,-31.457742365045327,215.67244126710875,-47.38943568726306,-30.62292417484312,-255.23211851442954
143408.0084463635,-19.836726842164754,176.38782244773935,-44.26283950623544,-13.54145213119105,-133.79231514204514
143408.01202549104,-12.382362092612828,-161.81994053105933,-43.846516520101574,-10.680222796332115,63.9412655243029
143408.01604766003,-16.33538636142493,-388.97743435574034,-47.81906494641985,-33.67571649640598,1.784486054070122
143408.019690133,-9.49236130520902,-122.250617644008,-50.92919460775478,-41.7343884089442,-107.1324859899618
143408.02274305222,-1.269252691413679,-421.4278608211389,-51.418503141425006,-40.754613919033986,48.94115314636506
143408.02759057767,-2.581978785561011,-572.3137109902689,-48.89663441817578,-44.39074616134139,14.889662672342814
143408.0335873399,-1.3188719411560452,-196.70431590653166,-41.98164004755306,-32.30333017579045,-173.35734690166035
143408.0370807364,-2.937840033497994,-243.3332146103469,-38.861596221570295,-23.020193941035178,-148.86268108408996
143408.03875793825,-18.132113374381426,-322.2985178189224,-38.67749990630106,-29.86905514806252,-170.8029529318296
143408.04305610806,-22.13229491469338,-294.41421886006026,-38.82874805738847,-24.958363731306104,-139.96304971755575
143408.04972220946,-27.088869793099185,-494.54756732508076,-41.64502283240176,-15.12023030485811,219.68178759059987
143408.06474119987,-37.536238120291415,-235.11636590963863,-43.85806558936068,-20.40267998051197,281.41314749063787
143408.06622059766,-32.814862282330935,-373.93826194057243,-39.6266254801627,-16.818409490241525,374.2552735127064
143408.0768455806,-25.363197874135118,-328.1600947256553,-38.302940717095666,-15.291193192195713,212.68097521735586
143408.0852921683,-28.900443763210614,256.39026081786375,-37.870555792632445,-21.967925192182683,-284.25261913011417
143408.0868364127,-30.373320559628233,119.88297698550636,-36.91302538069061,-23.928195505791983,-354.43175599876054
143408.0883426109,-27.510265048994352,-424.2938963357634,-41.705122678251456,-31.792334131524754,0.40518183924247353
143408.09438957187,-34.5076095000056,-695.2342741847629,-41.84268701236388,-32.59935461051097,236.22724597510995
143408.10146646842,-36.32419079179901,-589.3107515259164,-36.413056491231714,-32.883172574507064,267.25702708241124
143408.10608540906,-23.79126198884542,-377.9160539777472,-34.37871658390975,-37.65435810754768,167.4698958041211
143408.1095869973,-24.22501755860863,-392.6334577305272,-36.57274182944194,-35.60268967853875,36.590181005229184
143408.11397795338,-33.227137884433645,-101.38810107163634,-39.74267582093073,-34.821503355665506,-72.7102502734289
143408.11901475777,-31.779686731550317,75.77884438407658,-32.23080116944869,-38.05868014514748,-255.65098874509516
143408.12413058215,-31.896920049277167,-67.65502191062028,-28.538761265757035,-37.30074027259128,-201.12800535655836
143408.12931211462,-38.37887528378087,-222.78019567302198,-29.7767760489628,-40.62934960722174,-101.34193860082534
143408.13401124883,-30.740411716493558,-578.5842885576398,-25.178421455761324,-35.483647410859724,25.24637202898826
143408.13794816533,-26.366486301490518,-455.64553118304667,-29.094464638547308,-30.930533201271377,19.59508893689258
143408.14232441154,-23.191440852592905,-468.09799143738667,-39.5634001553959,-35.66001315635535,4.183757924758254
143408.1479730739,-25.261805783597293,-659.9188984230113,-37.93920042776829,-33.018957702371026,54.76513771590187
143408.15351049486,-22.848100981703343,-207.50061338415372,-33.70826385124029,-28.76579100649444,-115.28412044201579
143408.1575353663,-23.91097784655644,-121.72985749148489,-35.74899297082791,-33.59547578632299,-188.89704526916847
143408.14324936207,-37.3583276466065,-446.67020031369714,-36.31785711867183,-38.17231575002832,-80.67289489400454
143408.1494974124,-34.15341998476036,-525.714373130074,-30.952820865218484,-28.69451091796004,3.8831494849893318
143408.14403860667,-29.459776007497037,-496.76856263452873,-27.890642800051676,-26.311508571125394,2.8309032066601674
143408.14603182714,-31.98282011256863,-309.02038841229466,-24.592159716153574,-38.91487711495455,-137.35120786563346
143408.15673550632,-35.171708227293074,-543.2939271726675,-23.208887685018407,-34.93944897755986,-0.023304664149321752
143408.16392723404,-29.832437418138674,-445.87775301830345,-28.746046634940218,-32.555821308616174,108.91313464591713
143408.16560504705,-18.36669984148756,172.89388600180538,-42.88612192668752,-25.0435594247666,-275.88761038994596
143408.16866871683,-9.599479476479573,243.76355170599115,-44.2892247414364,-12.80197261465123,-292.643790077993
143408.1743963038,-19.289770805610246,-140.9070969158449,-27.12912940160962,-12.357049119903824,-80.41094542567343
143408.17951207614,-30.11422102510599,-541.9777108906463,-17.964589024161725,-22.484410993710963,50.35932784046405
143408.18414619923,-45.229283729768895,-430.4551832324856,-3.9294905456347573,-31.817176757412128,102.00206183883668
143408.18948591844,-78.5906351159542,-448.22228123955233,8.393596197153931,-60.25163733477848,63.72795857450737
143408.19391148473,-87.06207724268648,-593.7190896340196,1.7573888310899788,-74.44924668824862,146.0756878711674
143408.19710955984,-74.73443052128277,-108.79787017547127,0.602756710464659,-59.94319253922146,-16.959696881148794
143408.20187282743,-94.50694651142022,195.94148849753503,16.67573743974361,-74.57120408706658,-117.7967399088727
143408.2084639948,-104.65359879294823,-71.24793920892773,25.087765405246323,-82.20516923347765,-186.2967040430048
143408.21343369596,-91.84612545384275,-167.27718008634125,23.805089248627958,-77.00200208452875,-126.64603536217643
143408.21613308243,-86.95998239960333,-460.3613115788618,17.37573799425753,-75.06746837705234,27.050856349457504
143408.22012006404,-91.61180565011978,-519.8794309527793,16.25279275885795,-78.49929449340847,-20.411263108917325
143408.22654044334,-93.6097725941672,-438.5086584328342,13.349367171450684,-79.40897481881603,22.987174615873446
143408.21585383106,-78.75559701474126,-454.8648533573894,7.192937185003513,-56.1979724692398,217.16829824997524
143408.21983981243,-80.95968402319741,43.81236840128744,11.55059752455692,-56.85932854204455,-37.210942385494704
143408.21279047872,-70.26819504091253,113.81216164291169,8.163442283263347,-57.865692829964644,-264.03527449766943
143408.2153113394,-50.95908859255662,-287.50951662323274,-0.9484596627582407,-47.47124767881243,-54.85939894926827
143408.22676216203,-43.92514534512772,-583.9661353733436,-0.8375606283441595,-38.715042735841905,100.37551083819262
143408.23303623748,-43.7773766195873,-608.2797028258659,-2.3733648370420912,-35.326680545626225,132.6197270879032
143408.23300160185,-46.977256593789406,-28.68087900354095,-11.172213773439193,-37.54954813680776,-86.090821883465
143408.23530506983,-40.686846611728114,-209.04609030320017,-15.60514156971629,-27.382042113041226,-2.604682030485421
143408.24125576208,-32.28358065475734,-326.890232814416,-20.607160619974927,-21.528628568228594,98.65155015903899
143408.24639441882,-39.05857240356207,296.08136494558715,-25.89515902446836,-38.679082166431314,-198.47892795503353
143408.25023575494,-38.36981449850687,363.3065277409143,-22.000067614461997,-41.436008443423376,-208.1418289256349
143408.25436545984,-31.539252166879468,23.647816959275247,-21.208336765426544,-36.701362107281724,31.5217121535436
143408.25797322666,-39.690131188281896,-211.70628172148588,-26.123655503261134,-31.622090484511027,57.84400963829766
143408.26114647984,-43.00564938486812,-187.21581504096196,-24.38789551257831,-36.638314539600884,-35.224076061830104
143408.26603807905,-45.518091788310755,-291.80512035409134,-22.42752201687987,-32.19436210963906,-16.19808373391031
143408.271865968,-43.9302451785959,-594.1653934140052,-23.470002802033854,-23.890592361374,135.98318565436844
143408.27538592473,-35.63801329491528,-283.0297062290905,-29.477790588099932,-34.53388836976079,52.32685759311886
143408.2773760541,-28.461229228988582,129.37127675329396,-28.09460621326539,-29.445923728129234,-122.92560628200837
143408.2817534655,-25.65628283299858,-17.465908901382395,-22.52258674788329,-24.17828569275772,-90.42780025676504
143408.28815269296,-27.08586664372102,-44.939263005222756,-27.268824961796327,-27.020515948922814,-79.91098579597187
143408.30694467964,-26.187968514994196,-296.5776923103085,-29.082285209101034,-19.16617526516852,36.912475036658805
143408.3088042565,-25.89454916687216,-495.8338502946184,-29.702794098962944,-22.361750355042588,170.29417916200342
143408.3222773085,-32.44897894709712,-398.1385189904545,-31.39940684343871,-25.374110040336667,168.787688750504
143408.33153716035,-30.34437429106382,-537.8547595316074,-36.361438432249486,-22.831691488793293,226.13308166813567
143408.33196649,-24.9354697216812,24.298000590695565,-31.133429365651306,-22.982444661289588,-132.33394565205657
143408.33349996211,-29.630515390284796,461.4840869748947,-25.584775645827047,-26.748656185346338,-348.746625479426
143408.340895535,-28.388976494029396,-44.74970780604451,-25.643349583455695,-23.421293099260097,-118.58727858206542
143408.34873097233,-22.17289211467584,-625.6868623179693,-26.873420299805034,-21.659691187147104,147.0626485052665
143408.35336354922,-24.102685919171183,-502.4855138064421,-26.266389641263693,-30.68933499428306,119.62239676921482
143408.35718823667,-31.413708943768924,31.934530233596796,-24.71013285458111,-28.531666093781435,-168.92443561788727
143408.36216609814,-21.13349188534437,-29.02819803169323,-24.05456068351525,-21.328949956381695,-264.991465275992
143408.36756650667,-17.057864693383035,-40.414846054509155,-21.730171161553898,-15.99770171969644,-229.45066417380963
143408.37313422948,-25.11629609837155,160.85712917266574,-23.592207858421613,-17.6058423639289,-235.9017978547239
143408.37902416842,-23.93886053022835,70.54153418242753,-24.78379136170449,-21.344524327017382,-136.8717159954677
143408.38412697968,-27.05012120623425,13.49905918279017,-31.13488712221125,-24.004987177249433,-37.25008802222385
143408.38812372866,-23.119515451613424,-174.3002755240484,-38.564797634046656,-27.98906889195706,-49.757957834043225
143408.39295932092,-21.361615478384465,-495.0439995243994,-33.82811440751385,-24.963589026684105,61.23271499921631
143408.39950237656,-32.37462233973387,-504.4729100220571,-30.604232126965005,-29.134753071141606,83.2658166508127
143408.4055341757,-35.42787055215382,-801.3550711769591,-31.915493550959418,-28.552784740711623,195.01074128770782
143408.40955632483,-35.57827732601254,-552.8732499658072,-35.67905123703062,-32.90144308610746,176.7626201413573
143408.3716597332,-29.67440656187447,106.9260058990541,-34.263849696868206,-33.35053226306402,-70.8041636009529
143408.37828354182,-22.796186760787275,140.83293020552674,-31.121406898029793,-19.239483199357153,-153.25456710869187
143408.35646877968,-17.30638644529097,-184.8924217351382,-33.71681035976711,-21.303899397212554,-120.30119867887815
143408.35196262255,-20.63191415528592,-505.4899863013983,-30.968257080193517,-27.194095077200558,-35.573931314949036
143408.3690508131,-30.18406330681619,-457.6355936178515,-28.612843909911696,-33.39438287031656,23.592873582935454
143408.37803550347,-32.30739404106802,-301.4646236757575,-35.6590130949897,-43.133540557252005,-106.1589833674235
143408.37281401895,-37.118953932130864,-498.44830202163394,-35.208984683782134,-46.55604035353068,81.77064410098549
143408.37058931938,-26.391091848294593,5.442007038074081,-30.878839717559888,-31.786250099585637,29.38229500979088
143408.37586697348,-17.948649249402866,624.0934099584716,-32.1089998939621,-16.758108167167492,-292.25572717624266
143408.38014107913,-22.26958051511814,288.045509914643,-36.853628417974846,-22.525595153868945,-112.41084279168143
143408.38218268356,-18.254460012863625,-234.68882205276645,-36.97952740471615,-21.18939816502766,238.97637098850038
143408.38529518445,-15.59677907543687,-603.124900425007,-30.35717811509212,-12.26580844534784,378.02828618895256
143408.3871155433,-23.44568560166124,-225.93956637369075,-31.55939263617294,-12.57038755633675,186.92523960106388
143408.38671337813,-26.275913466469667,-97.41637839019904,-28.786184844307183,-7.52786732584989,110.06027045177382
143408.38942798832,-23.877209086292776,-69.18952414655786,-29.343637679530516,-9.216037376956034,4.501754924527496
143408.39580411598,-25.136171142366763,491.7980202443236,-35.32623151884057,-18.670755951213774,-251.02378745791754
143408.3986434906,-22.157246985208847,425.91897055983577,-32.13615787906677,-24.051683549824247,-211.6559744053098
143408.39665588966,-19.131090171667154,-46.69004702690198,-34.52951985462134,-31.294175072566276,-45.21394393230749
143408.39765288495,-13.218257896508103,-119.41999903489877,-34.656549510009015,-27.051794275575887,52.75125095303578
143408.40405630117,-14.89767294260603,192.68969397918164,-32.65630693097438,-20.198816992839358,-97.7799787769093
143408.4412546804,-22.72508279113071,157.10440502983926,-33.856467901048944,-20.85968699579594,-142.87742133725715
143408.4402318657,-32.58804944193267,-313.7362331564312,-36.51168462150741,-30.969428544132963,102.738457659145
143408.46255675558,-21.89331593961115,-292.0560107102257,-32.22849035334655,-27.214908561447988,47.457632719765286
143408.47485167105,-14.80899870158087,-151.7813041848383,-30.067727169037223,-24.38262092287841,-94.57551822136239
143408.4697960105,-30.37294531289973,-316.12183966091095,-37.90911493217517,-41.73414502514686,-18.672212343733037
143408.4683675234,-29.727245772192948,-298.3791768666615,-31.49637180912947,-39.01508476120118,-132.6794910137642
143408.47813398903,-22.995842049072074,-451.45882917980964,-24.81826100231646,-22.248754886626713,-75.84297376358691
143408.48738674063,-26.96532169435272,-569.4915741210654,-23.36723048209483,-15.833121631361621,-8.643339450419319
143408.49076802802,-22.60850957688294,-375.22929372861245,-25.633011128598646,-16.946124429796736,-94.20454786794659
143408.49392278335,-19.091636630930605,-509.26449331890973,-32.004135417532936,-16.569583618778367,73.81124407004035
143408.49900507205,-20.82150493359132,-150.34882232962744,-34.12769486757547,-15.35201582845683,-130.4229013811726
143408.50361523428,-26.00608045260723,471.9369454929974,-36.65231708678064,-22.313407247919663,-405.5415352519551
143408.5087032112,-24.683983293859864,261.8605921775288,-33.85704626242784,-23.13257153912512,-326.9706592472052
143408.51557558967,-8.341857352321702,-355.53652411977794,-27.449995288937597,-18.624445232437356,-32.75918450509806
143408.52096403588,-10.469660735494024,-405.5269311686961,-26.78912066318059,-19.927780221078493,170.36119646722244
143408.52327578637,-16.047155722158934,-62.127850226612125,-28.778787046395703,-22.192523780959696,-6.588178000642365
143408.52700919966,-20.264875966866043,-171.5914537353559,-27.062881590324665,-28.359350727192396,-16.494337506909545
143408.53468654843,-26.507568036342967,-82.71865141436217,-28.033365416060562,-25.03473931227943,-98.1979547942245
143408.54165698137,-27.242347818666428,268.2747976274961,-27.792244580903727,-20.837241976021392,-299.159523974204
143408.54442202472,-36.683287185985954,104.59508624340883,-35.49361640335218,-28.027780395053853,-205.26486528496258
143408.5233375599,-34.44156485223211,-74.67573462294203,-37.21341243335074,-30.603045052236606,-9.784499613461719
143408.52943765622,-29.11591977405692,-141.6832211789424,-33.03593960916271,-22.431011861990168,95.57884212035327
143408.5204035559,-28.097237964376255,-394.70455795178214,-30.880497038333925,-23.996588730332782,171.30714816026764
143408.518600408,-27.96329501877669,-156.5321333285013,-29.610610051305084,-32.109071638406775,109.19609505166493
143408.52768883068,-30.068846106490156,-354.3693355346727,-32.7331902765027,-29.51543237983874,292.8269459978343
143408.533806152,-32.40240689387791,-364.9823188787425,-30.547802821374436,-28.156478120249066,190.18091281255118
143408.53323553305,-34.20308861921406,203.527635550512,-30.645007045440725,-30.427694970205568,-170.4891391482288
143408.53363613834,-34.64587706156904,-87.86917554323276,-32.80071596491997,-26.882934999377284,-156.4540474166426
143408.53721241804,-32.93403683249322,-620.81590489314,-27.489218362671433,-26.271800498363092,37.70462870964426
143408.540244452,-33.2242190919752,-651.1086637666024,-28.158875115233542,-25.234061104231106,165.19412936760597
143408.54259361693,-32.42561185536245,-555.8897814993854,-27.893524681667465,-20.975533104256947,218.75699877069195
143408.54596189153,-41.21330332483847,-289.56824095856575,-22.00683610775886,-26.275462693754285,78.90616472342622
143408.5485951986,-39.30380771156904,-353.8228295981853,-22.562847048455914,-31.094309718281753,116.80442974890697
143408.54940163787,-30.655145340824195,-122.32894060432716,-22.73549025510073,-33.87058928408816,-77.60004734395703
143408.55142930715,-39.753930473271794,407.4562329787225,-27.27753154204728,-35.56013273800879,-354.0422334391651
143408.55600860534,-45.090098290989346,331.4975029703533,-34.02456054821305,-40.79149379652053,-297.9473114363798
143408.55955123762,-39.32162566552769,-99.68909009343632,-30.401041894141606,-47.447009133231916,-99.77631822589686
143408.56014643738,-47.60922146395032,-427.9980026861592,-31.67420645810356,-53.73618036710075,90.52607276824523
143408.56122410428,-56.077954080472665,-274.98350138084146,-39.82138901820724,-62.42846510200566,-69.59006791806645
143408.56522812642,-42.09766511947272,-355.47751886642465,-42.51209442422636,-58.08048001749886,8.527955932688343
143408.5911250076,-31.917021822795625,-315.526559804924,-44.10813694229197,-47.071214168268725,-19.194587904091577
143408.59155480692,-37.02593269835677,242.1676436766341,-45.641873899239755,-39.35644303020086,-328.4742021952108
143408.60635840148,-33.114576906927894,322.79845923573123,-39.34073109650898,-33.98639477605633,-286.15581496904895
143408.61261030677,-30.37038025711821,-64.05386207495629,-31.981360341013026,-40.88387118099161,-118.4853767082746
143408.6080361001,-31.036616243501783,-338.834785155586,-36.872292954001736,-39.650672051996864,-2.6770118265029907
143408.60755622858,-29.886539075834886,-411.6493315983337,-41.04308291800976,-39.89544413678462,16.99094354610338
143408.61419351958,-32.48493788856395,-132.00500100216345,-36.30824963263013,-41.69728431951733,-131.2760850864095
143408.61910291587,-33.03239561454953,-395.76849113565777,-34.55622683972878,-38.44471759319074,88.94161409123497
143408.62014638353,-34.80758954386744,-239.14937887613513,-31.050469326335715,-35.220763161525625,89.92639082914545
143408.6220709451,-27.77047691437933,293.0163314811713,-26.461774651051492,-29.858990083844517,-107.38327111423675
143408.6254101844,-22.466937027237705,-25.745296053297608,-26.856646220395316,-30.35095257206983,-127.104887387253
143408.62777155088,-22.77864324477538,-535.8576841692576,-34.21682803910501,-27.76156366802943,84.81940561319965
143408.6302656273,-27.568112096769514,-726.587804830292,-36.304905165983676,-27.368600964165406,253.33231846963628
143408.63427289395,-38.75065027948415,-666.4800295837842,-33.04527791773022,-26.994161273759513,271.8023365051396
143408.63742735502,-32.09098943631418,-263.1319344041366,-29.03768901860133,-23.988676845912153,96.11758299533588
143408.63848114925,-24.915301559645187,-333.1183403832798,-29.644449721573324,-22.902090786351756,155.87957156762366
143408.64047132345,-18.366791917126687,-87.10325672951353,-28.353422500707083,-28.212632590069287,18.98431163172394
143408.64495378584,-12.573131198940649,449.57014069081185,-24.680390565827615,-33.43455717978052,-377.4004544755152
143408.6488121727,-21.000235358396218,267.28127402752455,-28.368759159236014,-33.597144419641175,-334.319424892786
143408.65009672067,-19.492086194713234,-152.62569637988625,-37.98832888156769,-32.86613760262483,-68.01019961192912
143408.67017702054,-17.403644854130718,-213.50276457840732,-35.25690741611544,-30.842022219272323,-86.10959267592257
143408.67322645712,-28.38878386273837,-88.48651828571721,-37.68379478226035,-32.22930736667318,-184.87524002532342
143408.68946291052,-25.803038070618445,-365.0312090155405,-41.442716505866905,-30.71248221005927,18.681672399733557
143408.69508478275,-23.79774737706933,-363.66518361285273,-31.678556259177014,-23.7111987008269,47.74053044801198
143408.6900759781,-22.50105702906917,11.02650302760829,-22.667390344299307,-21.394231138153128,-137.057085499809
143408.69067955826,-18.829522581672578,87.52056291498475,-23.436326345367412,-15.932920549847823,-162.95006343433374
143408.69877838605,-18.43273741514207,69.92707039898929,-27.20343261102305,-17.225879438284707,-78.1782029625193
143408.70445104496,-12.162268678661555,-73.92943346020735,-26.08902678472898,-19.113381041132563,50.49542532389281
143408.70578315674,-17.55999752187208,-421.0342460664039,-30.954978105889186,-19.85496825805939,141.43183282650907
143408.70788261094,-24.006052659465052,-222.07622868003847,-30.09149042034593,-27.408098594641878,-32.23762869562438
143408.71156095073,-16.870235260295612,-418.77261889268544,-22.70063335964496,-23.018040185129767,87.76705583372231
143408.71497329278,-18.626193536452277,-341.94644589562364,-22.943938997479997,-25.081132492128333,14.809218189516315
143408.71892190416,-23.306392050250363,412.9065999138048,-24.04965851164203,-21.95472420991546,-251.93167811034704
143408.72339674048,-21.826949035345038,210.976784045443,-26.88143341412308,-19.71837472518673,-142.3375922221893
143408.72596837225,-25.608752261899525,-374.14307649419345,-30.6574077241148,-20.597816421870917,78.66578475113639
143408.7273643643,-26.341558944832066,-688.3672513005532,-24.727376077410867,-13.880538031140617,296.0321527707372
143408.7313095106,-26.07833525843075,-753.241730713148,-21.622492436126603,-23.64552951194853,337.57518331932033
143408.73715849937,-23.31567092391478,-311.11157303148616,-22.243547070842027,-26.798225996249855,38.86476122746333
143408.7404110633,-18.343810389849658,-304.71967607717613,-24.419719623990158,-20.92027960631221,35.359032485712646
143408.7411771582,-23.281247040642825,-165.63202598858106,-26.255000435073374,-32.372705369352964,-73.26400651112601
143408.75441859534,-35.88772798696936,316.44461619748813,-29.452038503244815,-39.838454341805246,-391.2453466904799
143408.76070752583,-40.06377306539442,277.25760303669693,-32.93733391605386,-33.894023716513075,-340.011289705771
143408.7724077639,-35.719879539881774,-99.89984914857716,-32.197323373241275,-32.65519262961046,-82.38862816707689
143408.77708653745,-32.78993771214317,-170.4493046869991,-34.334950371122936,-37.78832603094932,5.963013067198492
143408.77734481747,-34.8076146379069,32.788034838823975,-37.78646888741309,-40.04065039308769,-184.29232889848163
143408.78211930458,-33.81032449543598,-246.36993719363116,-37.551158867119135,-36.71237383439319,-54.53299688683822
143408.79009559134,-30.726400002564304,-377.6387105680641,-35.98163787276829,-39.221837826863236,67.95457386712602
143408.79531155998,-33.77782282684473,-201.97392916170799,-37.00944468036133,-37.33962314969193,-59.3709790907172
143408.7985805577,-29.8113312660871,-203.74852063672694,-34.907433336588554,-26.87369752137766,-149.14930465469035
143408.80349015683,-25.52051296291717,-192.55875689006342,-26.837254932646978,-27.73489679152945,-70.06214875077781
143408.80919844107,-32.07407027653599,-171.76363397583145,-28.241965241603843,-33.58281302226408,-33.41584748237309
143408.81388114137,-40.910639953834085,-369.4576380621461,-30.696020251053554,-33.98610440740293,24.346507201508018
143408.81871301547,-43.67255419820267,-174.2378235730858,-32.753264650074854,-33.015074548075475,-15.542251494305923
143408.8243234093,-39.51058691640558,-436.0836859258948,-34.20637459319407,-34.40694160848754,120.50986296949833
143408.82908545178,-32.85221909922828,-447.37558692164043,-30.55475016898452,-37.80875979833236,-9.697373885725
143408.83307835652,-25.326958720137533,316.7742694460118,-28.17563423259692,-27.967407245540453,-362.3513182562714
143408.83836154203,-6.459243966545609,359.10738693162943,-25.14092751504037,-15.37571048598733,-277.58865328155
143408.84452806713,-7.311000665042271,-285.72317904147593,-36.22447580705436,-34.248169354987,-70.56053178312864
143408.84919675483,-12.556062600103228,-624.3054958753635,-37.374046625050184,-45.10902854130737,158.65005141760656
143408.8528353239,-9.985110312210765,-706.7732628363856,-29.663740941565003,-38.755425981196524,247.15515523762193
143408.8370510275,-19.501873241914648,-428.05146317666254,-40.32663575192939,-55.14044006642686,-1.9144621253913954
143408.84460613757,-23.54445435446074,-305.0755114321311,-40.40970891376648,-46.04362485092058,76.06318594418045
143408.836246303,-22.06610651359647,-76.99873709429833,-37.16840271411638,-16.062875719878292,-29.092935053602872
143408.83678892994,-32.134935414942746,212.97183063015402,-46.721225486211196,-20.932099680913126,-403.64308211663854
143408.84990618413,-42.63251770146388,75.95591876995783,-47.83088864632814,-40.08878763510066,-379.15640714657354
143408.8591382444,-37.2973414838232,-186.2625525318527,-45.24075760951817,-36.665402928005015,-163.05152550530954
143408.85959988297,-25.730549970280016,-488.0486005354492,-48.57204797258726,-26.95500438000078,-84.81556627846146
143408.86106848024,-26.989321719424805,-168.76132683062463,-52.42883071973455,-33.69166447582739,-128.58594019248784
143408.86771239844,-27.311678514114003,-247.2938601718298,-51.88358040696403,-38.11570857732461,-11.38182996287361
143408.87454586712,-28.466182961493544,-469.35761385804784,-40.793621913064314,-37.86169364048237,1.7512132050300373
143408.8791501734,-28.78009051998208,-71.38674228152092,-37.741571031516926,-36.361480323719505,-185.46192557398734
143408.8835323489,-20.538392981036537,-22.5237851486458,-40.859067393675886,-25.598695255408348,-62.13709344912575
143408.88806311018,-18.266749136539637,-206.5336085393127,-36.86978608605517,-20.11846099252234,174.31227101398625
143408.8921870364,-19.427297803865912,-254.9539131758689,-37.43171532887757,-17.48751294187312,164.4222186090818
143408.89735104766,-25.123399184163283,-343.28340817388096,-44.106089839181045,-18.782645423491743,132.04002658619024
143408.90378330823,-27.056704366262032,-83.1984897837524,-47.69089052314683,-30.233160131605132,22.210989990230814
143408.9087628763,-21.098132209758074,-432.151201130054,-44.52657290471006,-30.65785706474306,138.35398407423307
143408.9116999465,-20.48207714716478,-439.58829538556574,-38.93842516754766,-13.13968505074397,84.48891764200162
143408.91592933598,-19.592034514570436,354.5496656955163,-33.21102755548927,-14.5467608964398,-219.78756558820976
143408.9226922281,-28.67726726186763,369.7178737448919,-32.012870428400035,-28.24539168750095,-220.84787815419534
143408.92326198757,-32.68153312970398,-104.10744301720709,-29.16798842617854,-22.985073896801914,-32.83566521493809
143408.9257712566,-26.024579767331254,-429.4211687469452,-35.235471455292895,-17.43760945200703,190.04406003802052
143408.92479732962,-32.34473712071774,-332.9051317121513,-43.51493448952489,-21.555284399997547,208.30147165509064
143408.9281705409,-38.30628530040925,-342.23285937168635,-42.97448570536443,-28.937338089702372,159.10198435630315
143408.93466203392,-36.56634059223828,-519.9839112684344,-43.51260224758068,-36.50938872071171,199.17430738277787
143408.9383178164,-28.219889426559046,-111.60479211850654,-42.329601221343566,-32.622803125291966,3.6318254633876847
143408.93943697697,-22.29691878282175,158.51851243148622,-38.844674097198975,-32.95993600784354,-125.49786361031451
143408.94221786852,-23.567468885552007,66.07654834798117,-37.6557848943326,-38.44905809548032,-61.51193346182169
