timestamps,TP9,AF7,AF8,TP10,Right AUX
45211.43667731,856.2271,875.56775,813.5165,805.8608,852.1978
45211.43667731,842.52747,599.5604,813.5165,822.381,1113.6996
45211.43667733,839.304,621.31866,821.5751,832.8571,1143.1135
45211.43667733,850.58606,920.293,809.4872,816.337,780.07324
45211.43667733,843.3333,860.2564,786.1172,830.84247,692.23444
45211.43667733,833.663,782.49084,792.1612,818.3516,786.1172
45211.43667734,829.2308,802.23444,806.26373,814.3223,812.71063
45211.43667808,848.1685,765.16486,810.293,834.0659,751.4652
45211.43667808,852.6007,689.81683,803.44324,813.1135,710.7692
45211.43667809,835.6777,668.46155,812.3077,804.2491,767.5824
45211.43667809,823.9927,811.9048,815.9341,819.9634,820.7692
45211.43667809,819.5604,795.78754,809.0842,826.4103,804.65204
45211.43667810,813.91943,672.8938,807.47253,801.8315,824.3956
45211.43667810,799.41394,450.07327,804.2491,817.9487,1101.2087
45211.43667810,814.7253,579.41394,808.2784,834.87177,1140.6959
45211.43667813,826.0073,960.18317,807.47253,814.7253,749.0476
45211.43667813,801.8315,811.50183,812.71063,796.5934,740.989
45211.43667813,791.75824,709.15753,800.2198,795.38464,822.381
45211.43667814,796.99634,756.30035,792.96704,798.60803,803.8461
45211.43667845,792.96704,795.38464,809.4872,795.78754,758.315
45211.43667846,796.99634,682.5641,826.0073,784.5055,832.0513
45211.43667846,798.60803,618.0952,822.381,801.4286,967.03296
45211.43667846,806.26373,863.0769,792.5641,825.2015,852.6007
45211.43667847,816.337,805.8608,794.17584,812.71063,788.93774
45211.43667847,815.12823,526.2271,807.47253,803.0403,925.5311
45211.43667847,805.05493,507.69232,811.50183,809.89014,1039.1575
45211.43667847,800.6227,849.7802,816.337,790.9524,848.97437
45211.43667848,783.2967,888.0586,804.2491,791.75824,659.19415
45211.43667848,792.1612,614.0659,777.6557,815.5311,796.5934
45211.43667848,820.7692,670.4762,784.90845,805.05493,844.5421
45211.43667848,814.3223,901.3553,811.0989,791.75824,714.7985
45211.43667922,810.293,763.5531,813.1135,801.8315,761.9414
45211.43667922,808.2784,697.47253,816.337,808.2784,825.6044
45211.43667924,811.50183,801.02563,815.12823,796.99634,815.9341
45211.43667924,806.6667,832.8571,803.8461,799.41394,737.76556
45211.43667924,811.0989,733.3333,804.65204,806.26373,783.2967
45211.43667924,832.8571,583.0403,820.3663,807.8755,970.65936
45211.43667925,826.4103,665.2381,826.8132,799.011,970.65936
